driverID,carPlateNumber,unix_Time,AverageSpeed,OverspeedIncident
xiezhi1000006,华A6CU11,1483498960,143.0,0
xiezhi1000006,华A6CU11,1484069280,105.0,0
xiezhi1000006,华A6CU11,1484070974,62.0,0
xiezhi1000006,华A6CU11,1484080050,135.0,0
xiezhi1000006,华A6CU11,1484087860,98.0,0
xiezhi1000006,华A6CU11,1484090830,73.0,0
xiezhi1000006,华A6CU11,1484100400,97.0,0
xiezhi1000006,华A6CU11,1484100490,61.0,0
xiezhi1000006,华A6CU11,1484113880,117.0,0
xiezhi1000006,华A6CU11,1484117130,86.0,0
xiezhi1000006,华A6CU11,1483476750,85.0,0
xiezhi1000006,华A6CU11,1483480500,119.0,0
xiezhi1000006,华A6CU11,1483484180,95.0,0
xiezhi1000006,华A6CU11,1483487449,61.0,0
xiezhi1000006,华A6CU11,1483488990,80.0,0
xiezhi1000006,华A6CU11,1483494750,84.0,0
xiezhi1000006,华A6CU11,1483509530,89.0,0
xiezhi1000006,华A6CU11,1484067470,69.0,0
xiezhi1000006,华A6CU11,1484073330,141.0,0
xiezhi1000006,华A6CU11,1484078920,112.0,0
xiezhi1000006,华A6CU11,1484085990,98.0,0
xiezhi1000006,华A6CU11,1484114230,112.0,0
xiezhi1000006,华A6CU11,1484116280,95.0,0
xiezhi1000006,华A6CU11,1483459220,117.0,0
xiezhi1000006,华A6CU11,1483461640,74.0,0
xiezhi1000006,华A6CU11,1483462137,102.0,0
xiezhi1000006,华A6CU11,1483472050,68.0,0
xiezhi1000006,华A6CU11,1483478920,91.0,0
xiezhi1000006,华A6CU11,1484065470,60.0,0
xiezhi1000006,华A6CU11,1484066613,143.0,1
xiezhi1000006,华A6CU11,1484068290,89.0,0
xiezhi1000006,华A6CU11,1484089130,141.0,0
xiezhi1000006,华A6CU11,1484093300,74.0,0
xiezhi1000006,华A6CU11,1484103160,66.0,0
xiezhi1000006,华A6CU11,1484109170,75.0,0
xiezhi1000006,华A6CU11,1484114040,86.33333333333333,0
xiezhi1000006,华A6CU11,1483459700,95.0,0
xiezhi1000006,华A6CU11,1483465130,95.0,0
xiezhi1000006,华A6CU11,1483466061,76.0,0
xiezhi1000006,华A6CU11,1483474230,75.0,0
xiezhi1000006,华A6CU11,1483476202,126.0,1
xiezhi1000006,华A6CU11,1483481520,77.0,0
xiezhi1000006,华A6CU11,1483495890,111.0,0
xiezhi1000006,华A6CU11,1484077860,101.0,0
xiezhi1000006,华A6CU11,1484092740,124.0,0
xiezhi1000006,华A6CU11,1484095080,73.0,0
xiezhi1000006,华A6CU11,1484106190,106.0,0
xiezhi1000006,华A6CU11,1484108000,70.0,0
xiezhi1000006,华A6CU11,1483474609,128.5,1
xiezhi1000006,华A6CU11,1483486025,143.0,1
xiezhi1000006,华A6CU11,1483487509,132.5,1
xiezhi1000006,华A6CU11,1483500630,113.0,0
xiezhi1000006,华A6CU11,1483507970,83.0,0
xiezhi1000006,华A6CU11,1484066590,107.0,0
xiezhi1000006,华A6CU11,1484081571,74.0,0
xiezhi1000006,华A6CU11,1484087410,81.0,0
xiezhi1000006,华A6CU11,1484097830,99.0,0
xiezhi1000006,华A6CU11,1484105940,118.0,0
xiezhi1000006,华A6CU11,1484107241,120.0,0
xiezhi1000006,华A6CU11,1484109960,114.0,0
xiezhi1000006,华A6CU11,1483459570,112.0,0
xiezhi1000006,华A6CU11,1483461210,118.0,0
xiezhi1000006,华A6CU11,1483480850,70.0,0
xiezhi1000006,华A6CU11,1483481790,94.0,0
xiezhi1000006,华A6CU11,1483489310,60.0,0
xiezhi1000006,华A6CU11,1483494140,62.0,0
xiezhi1000006,华A6CU11,1483495350,84.0,0
xiezhi1000006,华A6CU11,1483506340,107.0,0
xiezhi1000006,华A6CU11,1484065970,62.0,0
xiezhi1000006,华A6CU11,1484080220,61.0,0
xiezhi1000006,华A6CU11,1484086220,87.0,0
xiezhi1000006,华A6CU11,1484088900,69.0,0
xiezhi1000006,华A6CU11,1484109200,86.0,0
xiezhi1000006,华A6CU11,1484113410,84.0,0
xiezhi1000006,华A6CU11,1483460450,114.0,0
xiezhi1000006,华A6CU11,1483463658,120.0,0
xiezhi1000006,华A6CU11,1483467230,89.0,0
xiezhi1000006,华A6CU11,1483473050,98.0,0
xiezhi1000006,华A6CU11,1483475970,89.0,0
xiezhi1000006,华A6CU11,1483494370,115.0,0
xiezhi1000006,华A6CU11,1483508550,136.0,0
xiezhi1000006,华A6CU11,1484066910,67.0,0
xiezhi1000006,华A6CU11,1484067630,114.0,0
xiezhi1000006,华A6CU11,1484068653,66.0,0
xiezhi1000006,华A6CU11,1484080240,144.0,0
xiezhi1000006,华A6CU11,1484086240,94.0,0
xiezhi1000006,华A6CU11,1483459520,105.0,0
xiezhi1000006,华A6CU11,1483463220,78.0,0
xiezhi1000006,华A6CU11,1483466140,69.0,0
xiezhi1000006,华A6CU11,1483485969,120.0,0
xiezhi1000006,华A6CU11,1483490310,78.0,0
xiezhi1000006,华A6CU11,1483492811,143.0,1
xiezhi1000006,华A6CU11,1483501370,77.0,0
xiezhi1000006,华A6CU11,1483502600,63.0,0
xiezhi1000006,华A6CU11,1484068890,115.0,0
xiezhi1000006,华A6CU11,1484073223,120.0,0
xiezhi1000006,华A6CU11,1484100550,93.0,0
xiezhi1000006,华A6CU11,1484104610,114.0,0
xiezhi1000006,华A6CU11,1484109862,120.0,0
xiezhi1000006,华A6CU11,1484110552,126.0,1
xiezhi1000006,华A6CU11,1484112250,104.0,0
xiezhi1000006,华A6CU11,1484116685,120.0,0
xiezhi1000006,华A6CU11,1483460960,88.0,0
xiezhi1000006,华A6CU11,1483468560,66.0,0
xiezhi1000006,华A6CU11,1483483180,7.0,0
xiezhi1000006,华A6CU11,1483493250,68.0,0
xiezhi1000006,华A6CU11,1483494930,62.0,0
xiezhi1000006,华A6CU11,1483498560,69.0,0
xiezhi1000006,华A6CU11,1483498800,86.0,0
xiezhi1000006,华A6CU11,1483500432,118.0,0
xiezhi1000006,华A6CU11,1483504178,115.0,0
xiezhi1000006,华A6CU11,1484071210,105.0,1
xiezhi1000006,华A6CU11,1484072890,115.0,0
xiezhi1000006,华A6CU11,1484080010,82.0,0
xiezhi1000006,华A6CU11,1484081290,73.0,0
xiezhi1000006,华A6CU11,1484102630,148.0,0
xiezhi1000006,华A6CU11,1484108160,112.0,0
xiezhi1000006,华A6CU11,1484115500,115.0,0
xiezhi1000006,华A6CU11,1483466680,84.0,0
xiezhi1000006,华A6CU11,1483467910,101.0,0
xiezhi1000006,华A6CU11,1483469350,71.0,0
xiezhi1000006,华A6CU11,1483470483,76.0,0
xiezhi1000006,华A6CU11,1484064610,79.0,0
xiezhi1000006,华A6CU11,1484065345,143.0,1
xiezhi1000006,华A6CU11,1484081100,91.0,0
xiezhi1000006,华A6CU11,1484082782,107.0,0
xiezhi1000006,华A6CU11,1484083800,111.0,0
xiezhi1000006,华A6CU11,1484093290,84.0,0
xiezhi1000006,华A6CU11,1483474370,86.0,0
xiezhi1000006,华A6CU11,1483490250,100.0,0
xiezhi1000006,华A6CU11,1483495280,103.5,1
xiezhi1000006,华A6CU11,1484070290,78.0,0
xiezhi1000006,华A6CU11,1484071060,61.0,0
xiezhi1000006,华A6CU11,1484080460,68.0,0
xiezhi1000006,华A6CU11,1484091370,106.0,0
xiezhi1000006,华A6CU11,1484102556,148.0,1
xiezhi1000006,华A6CU11,1483463250,81.0,0
xiezhi1000006,华A6CU11,1483477850,60.0,0
xiezhi1000006,华A6CU11,1483479260,83.0,0
xiezhi1000006,华A6CU11,1483481340,82.0,0
xiezhi1000006,华A6CU11,1483484640,92.0,0
xiezhi1000006,华A6CU11,1483484680,76.0,0
xiezhi1000006,华A6CU11,1483487790,116.0,0
xiezhi1000006,华A6CU11,1483494950,96.0,0
xiezhi1000006,华A6CU11,1483499860,81.0,0
xiezhi1000006,华A6CU11,1483503710,89.0,0
xiezhi1000006,华A6CU11,1484064970,62.0,0
xiezhi1000006,华A6CU11,1484065850,143.0,0
xiezhi1000006,华A6CU11,1484078670,81.0,0
xiezhi1000006,华A6CU11,1484078770,63.0,0
xiezhi1000006,华A6CU11,1484091570,65.0,0
xiezhi1000006,华A6CU11,1484115680,85.0,0
xiezhi1000006,华A6CU11,1484116740,114.0,0
xiezhi1000006,华A6CU11,1483503310,112.0,0
xiezhi1000006,华A6CU11,1483509720,62.0,0
xiezhi1000006,华A6CU11,1484072960,74.0,0
xiezhi1000006,华A6CU11,1484081980,117.0,0
xiezhi1000006,华A6CU11,1484093260,115.0,0
xiezhi1000006,华A6CU11,1484093820,109.0,0
xiezhi1000006,华A6CU11,1484094460,116.0,0
xiezhi1000006,华A6CU11,1484095280,141.0,0
xiezhi1000006,华A6CU11,1484095740,60.0,0
xiezhi1000006,华A6CU11,1484096205,120.0,0
xiezhi1000006,华A6CU11,1484107600,62.0,0
xiezhi1000006,华A6CU11,1484115240,104.0,0
xiezhi1000006,华A6CU11,1483465010,92.0,0
xiezhi1000006,华A6CU11,1483488670,61.0,0
xiezhi1000006,华A6CU11,1483491670,75.0,0
xiezhi1000006,华A6CU11,1483492189,107.0,0
xiezhi1000006,华A6CU11,1483501240,66.0,0
xiezhi1000006,华A6CU11,1484068095,3.0,0
xiezhi1000006,华A6CU11,1484072000,69.0,0
xiezhi1000006,华A6CU11,1484081630,100.0,0
xiezhi1000006,华A6CU11,1484082760,88.0,0
xiezhi1000006,华A6CU11,1484092339,124.5,1
xiezhi1000006,华A6CU11,1484098320,145.0,0
xiezhi1000006,华A6CU11,1484110710,97.0,0
xiezhi1000006,华A6CU11,1484115350,63.0,0
xiezhi1000006,华A6CU11,1483464660,87.0,0
xiezhi1000006,华A6CU11,1483472180,67.0,0
xiezhi1000006,华A6CU11,1483477260,140.0,0
xiezhi1000006,华A6CU11,1483484920,73.0,0
xiezhi1000006,华A6CU11,1483490360,101.0,0
xiezhi1000006,华A6CU11,1483504980,83.0,0
xiezhi1000006,华A6CU11,1483507280,117.0,0
xiezhi1000006,华A6CU11,1484064482,140.0,1
xiezhi1000006,华A6CU11,1484070039,123.0,1
xiezhi1000006,华A6CU11,1484077960,88.0,0
xiezhi1000006,华A6CU11,1484097470,111.0,0
xiezhi1000006,华A6CU11,1484102592,120.0,0
xiezhi1000006,华A6CU11,1484105850,86.0,0
xiezhi1000006,华A6CU11,1483463190,108.0,0
xiezhi1000006,华A6CU11,1483473460,94.0,0
xiezhi1000006,华A6CU11,1483479970,93.0,0
xiezhi1000006,华A6CU11,1483482870,67.0,0
xiezhi1000006,华A6CU11,1483492340,102.0,0
xiezhi1000006,华A6CU11,1483494425,124.5,1
xiezhi1000006,华A6CU11,1483496762,120.0,0
xiezhi1000006,华A6CU11,1483498446,127.5,1
xiezhi1000006,华A6CU11,1483507270,67.0,0
xiezhi1000006,华A6CU11,1484065480,77.0,0
xiezhi1000006,华A6CU11,1484075190,99.0,0
xiezhi1000006,华A6CU11,1484095950,71.0,0
xiezhi1000006,华A6CU11,1484105315,136.0,1
xiezhi1000006,华A6CU11,1484114570,82.0,0
xiezhi1000006,华A6CU11,1484117010,92.0,0
xiezhi1000006,华A6CU11,1483463880,60.0,0
xiezhi1000006,华A6CU11,1483465630,116.0,0
xiezhi1000006,华A6CU11,1483467374,129.0,1
xiezhi1000006,华A6CU11,1483470500,111.0,0
xiezhi1000006,华A6CU11,1483480040,93.0,0
xiezhi1000006,华A6CU11,1483480650,64.0,0
xiezhi1000006,华A6CU11,1483485890,78.0,0
xiezhi1000006,华A6CU11,1483488140,87.0,0
xiezhi1000006,华A6CU11,1483490900,129.0,0
xiezhi1000006,华A6CU11,1483491390,61.0,0
xiezhi1000006,华A6CU11,1483498460,96.0,0
xiezhi1000006,华A6CU11,1483499980,109.0,0
xiezhi1000006,华A6CU11,1484067320,99.0,0
xiezhi1000006,华A6CU11,1484091120,115.0,0
xiezhi1000006,华A6CU11,1484099670,78.0,0
xiezhi1000006,华A6CU11,1484106330,93.0,0
xiezhi1000006,华A6CU11,1484111230,111.0,0
xiezhi1000006,华A6CU11,1484114709,5.0,0
xiezhi1000006,华A6CU11,1483469450,89.0,0
xiezhi1000006,华A6CU11,1483479090,72.0,0
xiezhi1000006,华A6CU11,1483500300,114.0,0
xiezhi1000006,华A6CU11,1483501260,99.0,0
xiezhi1000006,华A6CU11,1483509570,82.0,0
xiezhi1000006,华A6CU11,1484076226,120.0,0
xiezhi1000006,华A6CU11,1484077000,102.0,0
xiezhi1000006,华A6CU11,1484084633,72.0,0
xiezhi1000006,华A6CU11,1484091520,68.0,0
xiezhi1000006,华A6CU11,1484103034,137.0,1
xiezhi1000006,华A6CU11,1484115005,75.0,0
xiezhi1000006,华A6CU11,1484116820,100.0,0
xiezhi1000006,华A6CU11,1483459973,120.0,0
xiezhi1000006,华A6CU11,1483477240,94.0,0
xiezhi1000006,华A6CU11,1483484260,2.0,0
xiezhi1000006,华A6CU11,1483497540,112.0,0
xiezhi1000006,华A6CU11,1483507600,100.0,0
xiezhi1000006,华A6CU11,1483508880,113.0,0
xiezhi1000006,华A6CU11,1484070430,119.0,0
xiezhi1000006,华A6CU11,1484071700,91.0,0
xiezhi1000006,华A6CU11,1484092460,89.0,0
xiezhi1000006,华A6CU11,1484105580,61.0,0
xiezhi1000006,华A6CU11,1484106380,71.0,0
xiezhi1000006,华A6CU11,1484108010,79.0,0
xiezhi1000006,华A6CU11,1484114430,141.0,0
xiezhi1000006,华A6CU11,1484115790,79.0,0
xiezhi1000006,华A6CU11,1483465240,93.0,0
xiezhi1000006,华A6CU11,1483470030,63.0,0
xiezhi1000006,华A6CU11,1483470140,111.0,0
xiezhi1000006,华A6CU11,1483471830,113.0,0
xiezhi1000006,华A6CU11,1483472490,117.0,0
xiezhi1000006,华A6CU11,1483475440,82.0,0
xiezhi1000006,华A6CU11,1483476272,130.5,1
xiezhi1000006,华A6CU11,1483478930,61.0,0
xiezhi1000006,华A6CU11,1483479020,119.0,0
xiezhi1000006,华A6CU11,1483481900,115.0,0
xiezhi1000006,华A6CU11,1483483680,69.0,0
xiezhi1000006,华A6CU11,1484074908,120.0,0
xiezhi1000006,华A6CU11,1484078180,82.0,0
xiezhi1000006,华A6CU11,1484088680,84.0,0
xiezhi1000006,华A6CU11,1484095560,63.0,0
xiezhi1000006,华A6CU11,1484113100,102.0,0
xiezhi1000006,华A6CU11,1484114310,109.0,0
xiezhi1000006,华A6CU11,1484116760,87.0,0
xiezhi1000006,华A6CU11,1483491929,120.0,0
xiezhi1000006,华A6CU11,1483492110,65.0,0
xiezhi1000006,华A6CU11,1483500900,61.0,0
xiezhi1000006,华A6CU11,1484065260,93.0,0
xiezhi1000006,华A6CU11,1484068170,94.0,0
xiezhi1000006,华A6CU11,1484100350,84.0,0
xiezhi1000006,华A6CU11,1483473870,66.0,0
xiezhi1000006,华A6CU11,1483492160,94.0,0
xiezhi1000006,华A6CU11,1483493370,87.0,0
xiezhi1000006,华A6CU11,1483494530,93.0,0
xiezhi1000006,华A6CU11,1483494760,77.0,0
xiezhi1000006,华A6CU11,1483500850,119.0,0
xiezhi1000006,华A6CU11,1484065320,77.0,0
xiezhi1000006,华A6CU11,1484078790,113.0,0
xiezhi1000006,华A6CU11,1484092360,112.0,0
xiezhi1000006,华A6CU11,1484096970,74.0,0
xiezhi1000006,华A6CU11,1484097370,73.0,0
xiezhi1000006,华A6CU11,1484104690,76.0,0
xiezhi1000006,华A6CU11,1484114440,141.0,0
xiezhi1000006,华A6CU11,1483464276,120.0,0
xiezhi1000006,华A6CU11,1483467671,74.0,0
xiezhi1000006,华A6CU11,1483468950,61.0,0
xiezhi1000006,华A6CU11,1483475860,78.0,0
xiezhi1000006,华A6CU11,1483478810,107.0,0
xiezhi1000006,华A6CU11,1483488530,110.0,0
xiezhi1000006,华A6CU11,1484083459,128.0,1
xiezhi1000006,华A6CU11,1484086090,78.0,0
xiezhi1000006,华A6CU11,1484101730,137.0,0
xiezhi1000006,华A6CU11,1484111140,84.0,0
xiezhi1000006,华A6CU11,1484114610,68.0,0
xiezhi1000006,华A6CU11,1484115681,79.0,0
xiezhi1000006,华A6CU11,1484116940,117.0,0
xiezhi1000006,华A6CU11,1483459390,137.0,0
xiezhi1000006,华A6CU11,1483469910,77.0,0
xiezhi1000006,华A6CU11,1483502780,83.0,0
xiezhi1000006,华A6CU11,1483505900,127.0,0
xiezhi1000006,华A6CU11,1484071400,87.0,0
xiezhi1000006,华A6CU11,1484089280,100.0,0
xiezhi1000006,华A6CU11,1484106270,100.0,0
xiezhi1000006,华A6CU11,1483464930,69.0,0
xiezhi1000006,华A6CU11,1483466320,73.0,0
xiezhi1000006,华A6CU11,1483474720,109.0,0
xiezhi1000006,华A6CU11,1483476080,95.0,0
xiezhi1000006,华A6CU11,1483483080,74.0,0
xiezhi1000006,华A6CU11,1483486530,88.0,0
xiezhi1000006,华A6CU11,1483491100,132.0,0
xiezhi1000006,华A6CU11,1483502440,100.0,0
xiezhi1000006,华A6CU11,1484082761,62.0,0
xiezhi1000006,华A6CU11,1484085840,92.0,0
xiezhi1000006,华A6CU11,1484091540,100.0,0
xiezhi1000006,华A6CU11,1484094060,80.0,0
xiezhi1000006,华A6CU11,1484105005,117.0,0
xiezhi1000006,华A6CU11,1484110500,90.0,0
xiezhi1000006,华A6CU11,1484112080,108.0,0
xiezhi1000006,华A6CU11,1484112490,106.0,0
xiezhi1000006,华A6CU11,1484115295,123.0,1
xiezhi1000006,华A6CU11,1483498060,84.0,0
xiezhi1000006,华A6CU11,1484066890,116.0,0
xiezhi1000006,华A6CU11,1484072530,113.0,0
xiezhi1000006,华A6CU11,1484073077,62.0,0
xiezhi1000006,华A6CU11,1484074980,104.0,0
xiezhi1000006,华A6CU11,1484082550,93.0,0
xiezhi1000006,华A6CU11,1484096050,104.0,0
xiezhi1000006,华A6CU11,1484099340,62.0,0
xiezhi1000006,华A6CU11,1484099990,79.0,0
xiezhi1000006,华A6CU11,1484101330,74.0,0
xiezhi1000006,华A6CU11,1484107930,105.0,0
xiezhi1000006,华A6CU11,1484113150,101.0,0
xiezhi1000006,华A6CU11,1483459330,139.0,0
xiezhi1000006,华A6CU11,1483461720,107.0,0
xiezhi1000006,华A6CU11,1483465253,120.0,0
xiezhi1000006,华A6CU11,1483472950,87.0,0
xiezhi1000006,华A6CU11,1483481990,76.0,0
xiezhi1000006,华A6CU11,1483487020,112.0,0
xiezhi1000006,华A6CU11,1483495840,105.0,0
xiezhi1000006,华A6CU11,1483496210,92.0,0
xiezhi1000006,华A6CU11,1484064940,110.0,0
xiezhi1000006,华A6CU11,1484068800,84.0,0
xiezhi1000006,华A6CU11,1484070720,68.0,0
xiezhi1000006,华A6CU11,1484071960,95.0,0
xiezhi1000006,华A6CU11,1484081166,120.0,0
xiezhi1000006,华A6CU11,1484086560,147.0,0
xiezhi1000006,华A6CU11,1484089380,114.0,0
xiezhi1000006,华A6CU11,1484099650,106.0,0
xiezhi1000006,华A6CU11,1484102150,80.0,0
xiezhi1000006,华A6CU11,1484103501,79.0,0
xiezhi1000006,华A6CU11,1484108590,96.0,0
xiezhi1000006,华A6CU11,1484111250,96.0,0
xiezhi1000006,华A6CU11,1483465830,115.0,0
xiezhi1000006,华A6CU11,1483472420,84.0,0
xiezhi1000006,华A6CU11,1483496220,93.0,0
xiezhi1000006,华A6CU11,1483499620,71.0,0
xiezhi1000006,华A6CU11,1483501617,131.0,0
xiezhi1000006,华A6CU11,1483502860,116.0,0
xiezhi1000006,华A6CU11,1484071120,75.0,0
xiezhi1000006,华A6CU11,1484071650,68.0,0
xiezhi1000006,华A6CU11,1484074280,113.0,0
xiezhi1000006,华A6CU11,1484080950,74.0,0
xiezhi1000006,华A6CU11,1484081220,79.0,0
xiezhi1000006,华A6CU11,1484082580,65.0,0
xiezhi1000006,华A6CU11,1484084230,75.0,0
xiezhi1000006,华A6CU11,1484097190,109.0,0
xiezhi1000006,华A6CU11,1484101646,114.0,0
xiezhi1000006,华A6CU11,1484115150,61.0,0
xiezhi1000006,华A6CU11,1483463500,70.0,0
xiezhi1000006,华A6CU11,1483472740,98.0,0
xiezhi1000006,华A6CU11,1483476170,60.0,0
xiezhi1000006,华A6CU11,1483483290,88.0,0
xiezhi1000006,华A6CU11,1483492010,100.0,0
xiezhi1000006,华A6CU11,1483495000,85.0,0
xiezhi1000006,华A6CU11,1483499477,104.0,0
xiezhi1000006,华A6CU11,1483501830,131.0,0
xiezhi1000006,华A6CU11,1483507030,125.0,0
xiezhi1000006,华A6CU11,1484073820,74.0,0
xiezhi1000006,华A6CU11,1484087670,68.0,0
xiezhi1000006,华A6CU11,1484088090,92.0,0
xiezhi1000006,华A6CU11,1484095430,87.0,0
xiezhi1000006,华A6CU11,1484099286,0.0,0
xiezhi1000006,华A6CU11,1484105500,63.0,0
xiezhi1000006,华A6CU11,1484110325,108.0,0
xiezhi1000006,华A6CU11,1483462860,71.0,0
xiezhi1000006,华A6CU11,1483466170,69.0,0
xiezhi1000006,华A6CU11,1483466620,118.0,0
xiezhi1000006,华A6CU11,1483488460,101.0,0
xiezhi1000006,华A6CU11,1483495050,72.0,0
xiezhi1000006,华A6CU11,1483496950,66.0,0
xiezhi1000006,华A6CU11,1483509860,90.0,0
xiezhi1000006,华A6CU11,1484068817,120.0,0
xiezhi1000006,华A6CU11,1484086440,118.0,0
xiezhi1000006,华A6CU11,1484090500,79.0,0
xiezhi1000006,华A6CU11,1484091130,83.0,0
xiezhi1000006,华A6CU11,1484097880,103.0,0
xiezhi1000006,华A6CU11,1484099275,110.0,0
xiezhi1000006,华A6CU11,1484101495,123.0,1
xiezhi1000006,华A6CU11,1484106837,87.0,0
xiezhi1000006,华A6CU11,1484116730,111.0,0
xiezhi1000006,华A6CU11,1483489000,77.0,0
xiezhi1000006,华A6CU11,1483496089,137.0,1
xiezhi1000006,华A6CU11,1483500190,148.0,0
xiezhi1000006,华A6CU11,1483501010,79.0,0
xiezhi1000006,华A6CU11,1483501620,149.0,0
xiezhi1000006,华A6CU11,1483501900,73.0,0
xiezhi1000006,华A6CU11,1483506100,115.0,0
xiezhi1000006,华A6CU11,1483509368,120.0,0
xiezhi1000006,华A6CU11,1484068450,72.0,0
xiezhi1000006,华A6CU11,1484088830,100.0,0
xiezhi1000006,华A6CU11,1484117230,71.0,0
xiezhi1000006,华A6CU11,1483463010,63.0,0
xiezhi1000006,华A6CU11,1483466740,119.0,0
xiezhi1000006,华A6CU11,1483471289,79.0,0
xiezhi1000006,华A6CU11,1483474870,81.0,0
xiezhi1000006,华A6CU11,1483476470,61.0,0
xiezhi1000006,华A6CU11,1483476520,92.0,0
xiezhi1000006,华A6CU11,1483485460,109.0,0
xiezhi1000006,华A6CU11,1483496630,87.0,0
xiezhi1000006,华A6CU11,1483504610,64.0,0
xiezhi1000006,华A6CU11,1484074680,111.0,0
xiezhi1000006,华A6CU11,1484075130,94.0,0
xiezhi1000006,华A6CU11,1484085420,70.0,0
xiezhi1000006,华A6CU11,1484086180,73.0,0
xiezhi1000006,华A6CU11,1484087480,112.0,0
xiezhi1000006,华A6CU11,1484092290,107.0,0
xiezhi1000006,华A6CU11,1484113390,104.0,0
xiezhi1000006,华A6CU11,1484116326,120.0,0
xiezhi1000006,华A6CU11,1483465820,69.0,0
xiezhi1000006,华A6CU11,1483470006,102.0,0
xiezhi1000006,华A6CU11,1483470350,70.0,0
xiezhi1000006,华A6CU11,1483486929,70.0,0
xiezhi1000006,华A6CU11,1483497127,120.0,0
xiezhi1000006,华A6CU11,1483497715,120.0,0
xiezhi1000006,华A6CU11,1483503666,97.0,0
xiezhi1000006,华A6CU11,1483505300,77.0,0
xiezhi1000006,华A6CU11,1484107060,79.0,0
xiezhi1000006,华A6CU11,1483470840,66.0,0
xiezhi1000006,华A6CU11,1483487458,123.0,1
xiezhi1000006,华A6CU11,1483488510,101.0,0
xiezhi1000006,华A6CU11,1483498760,87.0,0
xiezhi1000006,华A6CU11,1483500320,136.0,0
xiezhi1000006,华A6CU11,1483507360,111.0,0
xiezhi1000006,华A6CU11,1484072160,119.0,0
xiezhi1000006,华A6CU11,1484084590,116.0,0
xiezhi1000006,华A6CU11,1484093060,69.0,0
xiezhi1000006,华A6CU11,1484110720,90.0,0
xiezhi1000006,华A6CU11,1483459920,126.5,0
xiezhi1000006,华A6CU11,1483475380,118.0,0
xiezhi1000006,华A6CU11,1483477040,69.0,0
xiezhi1000006,华A6CU11,1483490100,93.0,0
