driverID,carPlateNumber,unix_Time,AverageSpeed,OverspeedIncident
panxian1000005,华AX542C,1483468140,117.0,0
panxian1000005,华AX542C,1483484210,79.0,0
panxian1000005,华AX542C,1483485569,102.0,0
panxian1000005,华AX542C,1483496460,80.0,0
panxian1000005,华AX542C,1483501390,63.0,0
panxian1000005,华AX542C,1483501742,83.0,0
panxian1000005,华AX542C,1483502430,84.0,0
panxian1000005,华AX542C,1483510000,140.0,0
panxian1000005,华AX542C,1484072373,75.0,0
panxian1000005,华AX542C,1484074160,91.0,0
panxian1000005,华AX542C,1484090520,98.0,0
panxian1000005,华AX542C,1483463590,84.0,0
panxian1000005,华AX542C,1483471950,62.0,0
panxian1000005,华AX542C,1483475560,107.0,0
panxian1000005,华AX542C,1483475820,103.0,0
panxian1000005,华AX542C,1483493940,117.0,0
panxian1000005,华AX542C,1483502704,121.0,1
panxian1000005,华AX542C,1484066244,130.0,1
panxian1000005,华AX542C,1484068571,86.0,0
panxian1000005,华AX542C,1484077700,113.0,0
panxian1000005,华AX542C,1484083210,71.0,0
panxian1000005,华AX542C,1483476910,91.0,0
panxian1000005,华AX542C,1483477980,77.0,0
panxian1000005,华AX542C,1483486700,79.0,0
panxian1000005,华AX542C,1483490240,62.0,0
panxian1000005,华AX542C,1483492891,120.0,1
panxian1000005,华AX542C,1483495053,120.0,0
panxian1000005,华AX542C,1483496247,101.0,0
panxian1000005,华AX542C,1483503410,77.0,0
panxian1000005,华AX542C,1483508222,120.0,0
panxian1000005,华AX542C,1484072630,61.0,0
panxian1000005,华AX542C,1484090440,110.0,0
panxian1000005,华AX542C,1484093910,96.0,0
panxian1000005,华AX542C,1483471654,88.0,0
panxian1000005,华AX542C,1483474050,89.0,0
panxian1000005,华AX542C,1483491514,60.0,0
panxian1000005,华AX542C,1483506320,60.0,0
panxian1000005,华AX542C,1484066090,76.0,0
panxian1000005,华AX542C,1484069360,93.0,0
panxian1000005,华AX542C,1484081090,79.0,0
panxian1000005,华AX542C,1484087560,108.0,0
panxian1000005,华AX542C,1484092288,81.0,0
panxian1000005,华AX542C,1484094180,87.0,0
panxian1000005,华AX542C,1484096797,66.0,0
panxian1000005,华AX542C,1483471680,130.0,0
panxian1000005,华AX542C,1483476757,88.0,0
panxian1000005,华AX542C,1483478240,110.0,0
panxian1000005,华AX542C,1483485350,119.0,0
panxian1000005,华AX542C,1483487580,98.0,0
panxian1000005,华AX542C,1483494095,120.0,0
panxian1000005,华AX542C,1483494600,61.0,0
panxian1000005,华AX542C,1483499046,120.0,0
panxian1000005,华AX542C,1483499760,109.0,0
panxian1000005,华AX542C,1483502340,67.0,0
panxian1000005,华AX542C,1483509430,90.0,0
panxian1000005,华AX542C,1484077370,104.0,0
panxian1000005,华AX542C,1484080860,100.0,0
panxian1000005,华AX542C,1483462272,69.0,0
panxian1000005,华AX542C,1483463480,61.0,0
panxian1000005,华AX542C,1483463593,134.0,1
panxian1000005,华AX542C,1483463950,104.0,0
panxian1000005,华AX542C,1483466045,101.0,0
panxian1000005,华AX542C,1483487630,74.0,0
panxian1000005,华AX542C,1483496080,60.0,0
panxian1000005,华AX542C,1483496237,117.0,0
panxian1000005,华AX542C,1483501159,100.0,0
panxian1000005,华AX542C,1483501984,122.0,1
panxian1000005,华AX542C,1483510110,134.0,0
panxian1000005,华AX542C,1484073170,97.0,0
panxian1000005,华AX542C,1484084580,72.0,0
panxian1000005,华AX542C,1484087960,109.0,0
panxian1000005,华AX542C,1483467290,63.0,0
panxian1000005,华AX542C,1483474830,69.0,0
panxian1000005,华AX542C,1483480000,89.0,0
panxian1000005,华AX542C,1483488440,82.0,0
panxian1000005,华AX542C,1483489960,119.0,0
panxian1000005,华AX542C,1483490820,66.0,0
panxian1000005,华AX542C,1483491050,101.0,0
panxian1000005,华AX542C,1483498040,145.0,0
panxian1000005,华AX542C,1483499170,73.0,0
panxian1000005,华AX542C,1483509960,119.0,0
panxian1000005,华AX542C,1483510511,72.0,0
panxian1000005,华AX542C,1484069630,142.0,0
panxian1000005,华AX542C,1484093540,61.0,0
panxian1000005,华AX542C,1483464240,112.0,0
panxian1000005,华AX542C,1483473530,108.0,0
panxian1000005,华AX542C,1483477723,79.0,0
panxian1000005,华AX542C,1483480980,69.0,0
panxian1000005,华AX542C,1483490340,113.0,0
panxian1000005,华AX542C,1483491280,93.0,0
panxian1000005,华AX542C,1483505040,64.0,0
panxian1000005,华AX542C,1483506073,101.0,0
panxian1000005,华AX542C,1484068200,141.0,0
panxian1000005,华AX542C,1484071079,120.0,0
panxian1000005,华AX542C,1484075210,79.0,0
panxian1000005,华AX542C,1484078750,100.0,0
panxian1000005,华AX542C,1484084610,108.0,0
panxian1000005,华AX542C,1484089520,132.0,0
panxian1000005,华AX542C,1484098080,118.0,0
panxian1000005,华AX542C,1483460760,95.0,0
panxian1000005,华AX542C,1483465070,97.0,0
panxian1000005,华AX542C,1483467830,79.0,0
panxian1000005,华AX542C,1483483830,96.0,0
panxian1000005,华AX542C,1483489730,114.0,0
panxian1000005,华AX542C,1483494800,105.0,0
panxian1000005,华AX542C,1483504780,99.0,0
panxian1000005,华AX542C,1483509540,65.0,0
panxian1000005,华AX542C,1484081760,89.0,0
panxian1000005,华AX542C,1484083280,101.0,0
panxian1000005,华AX542C,1484091000,64.0,0
panxian1000005,华AX542C,1484092230,79.0,0
panxian1000005,华AX542C,1484092950,88.0,0
panxian1000005,华AX542C,1484098090,102.0,0
panxian1000005,华AX542C,1483460440,100.0,0
panxian1000005,华AX542C,1483487011,147.0,1
panxian1000005,华AX542C,1483490460,88.0,0
panxian1000005,华AX542C,1483503910,80.0,0
panxian1000005,华AX542C,1484064290,82.0,0
panxian1000005,华AX542C,1484065830,127.0,0
panxian1000005,华AX542C,1484072440,98.0,0
panxian1000005,华AX542C,1484083879,93.0,0
panxian1000005,华AX542C,1484086220,64.0,0
panxian1000005,华AX542C,1483464320,87.0,0
panxian1000005,华AX542C,1483465050,68.0,0
panxian1000005,华AX542C,1483467950,96.0,0
panxian1000005,华AX542C,1483468369,108.0,0
panxian1000005,华AX542C,1483474670,93.5,0
panxian1000005,华AX542C,1483474950,112.0,0
panxian1000005,华AX542C,1483484716,128.0,1
panxian1000005,华AX542C,1483485180,96.0,0
panxian1000005,华AX542C,1483500698,135.0,1
panxian1000005,华AX542C,1483509830,71.0,0
panxian1000005,华AX542C,1484077690,128.0,0
panxian1000005,华AX542C,1484077810,98.0,0
panxian1000005,华AX542C,1484087830,105.0,0
panxian1000005,华AX542C,1484092970,136.0,0
panxian1000005,华AX542C,1483465200,69.0,0
panxian1000005,华AX542C,1483465247,107.0,0
panxian1000005,华AX542C,1483476170,108.0,0
panxian1000005,华AX542C,1483496540,96.0,0
panxian1000005,华AX542C,1483499095,85.0,0
panxian1000005,华AX542C,1483499440,106.0,0
panxian1000005,华AX542C,1483507768,120.0,0
panxian1000005,华AX542C,1484068570,104.0,0
panxian1000005,华AX542C,1484071020,107.0,0
panxian1000005,华AX542C,1484076340,108.0,0
panxian1000005,华AX542C,1483463440,132.0,0
panxian1000005,华AX542C,1483464113,96.0,0
panxian1000005,华AX542C,1483468420,98.0,0
panxian1000005,华AX542C,1483472050,93.0,0
panxian1000005,华AX542C,1483472605,120.0,0
panxian1000005,华AX542C,1483474380,65.0,0
panxian1000005,华AX542C,1483481570,66.0,0
panxian1000005,华AX542C,1483486186,120.0,0
panxian1000005,华AX542C,1483486400,68.0,0
panxian1000005,华AX542C,1483490310,2.0,0
panxian1000005,华AX542C,1483498420,109.0,0
panxian1000005,华AX542C,1483502980,139.0,0
panxian1000005,华AX542C,1483508660,87.0,0
panxian1000005,华AX542C,1484071640,114.0,0
panxian1000005,华AX542C,1484081750,102.0,0
panxian1000005,华AX542C,1484083950,84.0,0
panxian1000005,华AX542C,1484084890,63.0,0
panxian1000005,华AX542C,1484091010,103.0,0
panxian1000005,华AX542C,1484097030,84.0,0
panxian1000005,华AX542C,1483459720,107.0,0
panxian1000005,华AX542C,1483462070,82.0,0
panxian1000005,华AX542C,1483470240,107.0,0
panxian1000005,华AX542C,1483486080,103.0,0
panxian1000005,华AX542C,1483486840,67.0,0
panxian1000005,华AX542C,1483493760,70.0,0
panxian1000005,华AX542C,1483499950,115.0,0
panxian1000005,华AX542C,1483508890,105.0,0
panxian1000005,华AX542C,1483465720,106.0,0
panxian1000005,华AX542C,1483466850,81.0,0
panxian1000005,华AX542C,1483469851,104.0,0
panxian1000005,华AX542C,1483471570,100.0,0
panxian1000005,华AX542C,1483480270,100.0,0
panxian1000005,华AX542C,1483506750,84.0,0
panxian1000005,华AX542C,1484077876,120.0,0
panxian1000005,华AX542C,1484086030,115.0,0
panxian1000005,华AX542C,1483469858,74.0,0
panxian1000005,华AX542C,1483476120,85.0,0
panxian1000005,华AX542C,1483488180,78.0,0
panxian1000005,华AX542C,1484076950,70.0,0
panxian1000005,华AX542C,1484088330,136.0,0
panxian1000005,华AX542C,1483459827,90.0,0
panxian1000005,华AX542C,1483471390,72.0,0
panxian1000005,华AX542C,1483473460,104.0,0
panxian1000005,华AX542C,1483484320,111.5,1
panxian1000005,华AX542C,1483487380,96.0,0
panxian1000005,华AX542C,1483489970,117.0,0
panxian1000005,华AX542C,1483501585,120.0,0
panxian1000005,华AX542C,1483510410,71.0,0
panxian1000005,华AX542C,1484074640,100.0,0
panxian1000005,华AX542C,1484075090,1.0,0
panxian1000005,华AX542C,1484075160,80.0,0
panxian1000005,华AX542C,1484085150,88.0,0
panxian1000005,华AX542C,1484093300,143.0,0
panxian1000005,华AX542C,1484097060,108.0,0
panxian1000005,华AX542C,1483479366,86.0,0
panxian1000005,华AX542C,1483485800,104.0,0
panxian1000005,华AX542C,1483486467,133.0,0
panxian1000005,华AX542C,1483488857,102.0,0
panxian1000005,华AX542C,1483503230,103.0,0
panxian1000005,华AX542C,1483506980,69.0,0
panxian1000005,华AX542C,1484069510,61.0,0
panxian1000005,华AX542C,1484070627,120.0,0
panxian1000005,华AX542C,1484082560,77.0,0
panxian1000005,华AX542C,1484083350,108.0,0
panxian1000005,华AX542C,1484094799,130.33333333333334,1
panxian1000005,华AX542C,1483474940,96.0,0
panxian1000005,华AX542C,1483483630,71.0,0
panxian1000005,华AX542C,1483491699,120.0,0
panxian1000005,华AX542C,1483493890,118.0,0
panxian1000005,华AX542C,1483502716,114.5,0
panxian1000005,华AX542C,1484069540,117.0,0
panxian1000005,华AX542C,1484070330,60.0,0
panxian1000005,华AX542C,1484074040,118.0,1
panxian1000005,华AX542C,1484075450,89.0,0
panxian1000005,华AX542C,1484078902,118.0,0
panxian1000005,华AX542C,1483481344,11.0,0
panxian1000005,华AX542C,1483495180,90.0,0
panxian1000005,华AX542C,1483497305,148.0,1
panxian1000005,华AX542C,1483498374,120.0,0
panxian1000005,华AX542C,1483506730,61.0,0
panxian1000005,华AX542C,1484068190,139.0,0
panxian1000005,华AX542C,1484069850,67.0,0
panxian1000005,华AX542C,1484083310,86.0,0
panxian1000005,华AX542C,1484092770,85.0,0
panxian1000005,华AX542C,1484093040,63.0,0
panxian1000005,华AX542C,1483461160,99.0,0
panxian1000005,华AX542C,1483482305,138.0,1
panxian1000005,华AX542C,1483495060,109.0,0
panxian1000005,华AX542C,1484064680,88.0,0
panxian1000005,华AX542C,1484067010,66.0,0
panxian1000005,华AX542C,1484069141,125.0,1
panxian1000005,华AX542C,1484080970,105.0,0
panxian1000005,华AX542C,1484080986,120.0,0
panxian1000005,华AX542C,1484081040,86.0,0
panxian1000005,华AX542C,1484084640,89.0,0
panxian1000005,华AX542C,1484090650,60.0,0
panxian1000005,华AX542C,1483468170,134.0,0
panxian1000005,华AX542C,1483473105,119.0,0
panxian1000005,华AX542C,1483489340,112.0,0
panxian1000005,华AX542C,1483497670,117.0,0
panxian1000005,华AX542C,1483502530,110.0,0
panxian1000005,华AX542C,1483507580,105.0,0
panxian1000005,华AX542C,1484068010,90.0,0
panxian1000005,华AX542C,1484074420,116.0,0
panxian1000005,华AX542C,1483463360,74.0,0
panxian1000005,华AX542C,1483472830,60.0,0
panxian1000005,华AX542C,1483486660,81.0,0
panxian1000005,华AX542C,1483497920,94.0,0
panxian1000005,华AX542C,1483498700,116.0,0
panxian1000005,华AX542C,1483499100,112.0,0
panxian1000005,华AX542C,1483501130,80.0,0
panxian1000005,华AX542C,1484066650,69.0,0
panxian1000005,华AX542C,1484070900,85.0,0
panxian1000005,华AX542C,1483464790,73.0,0
panxian1000005,华AX542C,1483477030,70.0,0
panxian1000005,华AX542C,1483481550,60.0,0
panxian1000005,华AX542C,1483504340,107.0,0
panxian1000005,华AX542C,1484066392,136.0,1
panxian1000005,华AX542C,1484071990,92.0,0
panxian1000005,华AX542C,1484074310,64.0,0
panxian1000005,华AX542C,1484080830,75.0,0
panxian1000005,华AX542C,1484085990,97.0,0
panxian1000005,华AX542C,1484092300,73.0,0
panxian1000005,华AX542C,1484094870,60.0,0
panxian1000005,华AX542C,1483470310,102.0,0
panxian1000005,华AX542C,1483470370,89.0,0
panxian1000005,华AX542C,1483474910,101.0,0
panxian1000005,华AX542C,1483476710,99.0,0
panxian1000005,华AX542C,1483491230,94.0,0
panxian1000005,华AX542C,1483496850,98.0,0
panxian1000005,华AX542C,1483501162,118.0,0
panxian1000005,华AX542C,1483505530,99.0,0
panxian1000005,华AX542C,1484064100,72.0,0
panxian1000005,华AX542C,1484077640,98.0,0
panxian1000005,华AX542C,1484079276,102.0,0
panxian1000005,华AX542C,1484089970,86.0,0
panxian1000005,华AX542C,1483461977,78.0,0
panxian1000005,华AX542C,1483463030,77.0,0
panxian1000005,华AX542C,1483469768,128.0,1
panxian1000005,华AX542C,1483492119,131.0,1
panxian1000005,华AX542C,1483502473,61.0,0
panxian1000005,华AX542C,1483509370,90.0,0
panxian1000005,华AX542C,1483509440,61.0,0
panxian1000005,华AX542C,1484064420,99.0,0
panxian1000005,华AX542C,1484065250,107.0,0
panxian1000005,华AX542C,1484065754,68.0,0
panxian1000005,华AX542C,1484075337,73.0,0
panxian1000005,华AX542C,1483466810,113.5,1
panxian1000005,华AX542C,1483488666,120.0,0
panxian1000005,华AX542C,1483496354,141.0,1
panxian1000005,华AX542C,1483509820,81.0,0
panxian1000005,华AX542C,1484067500,75.0,0
panxian1000005,华AX542C,1484082460,79.0,0
panxian1000005,华AX542C,1484093340,70.0,0
panxian1000005,华AX542C,1484097300,78.0,0
panxian1000005,华AX542C,1483473960,122.0,0
panxian1000005,华AX542C,1483474880,136.0,0
panxian1000005,华AX542C,1483474900,116.0,0
panxian1000005,华AX542C,1483475480,104.0,0
panxian1000005,华AX542C,1483483990,71.0,0
panxian1000005,华AX542C,1483488540,68.0,0
panxian1000005,华AX542C,1483494990,94.0,0
panxian1000005,华AX542C,1483496270,74.0,0
panxian1000005,华AX542C,1483505973,120.0,0
panxian1000005,华AX542C,1484064010,97.0,0
panxian1000005,华AX542C,1484067765,69.0,0
panxian1000005,华AX542C,1484069490,84.0,0
panxian1000005,华AX542C,1484072121,80.0,0
panxian1000005,华AX542C,1484074028,130.0,1
panxian1000005,华AX542C,1484074172,126.0,1
panxian1000005,华AX542C,1484077410,79.0,0
panxian1000005,华AX542C,1484081280,107.0,0
panxian1000005,华AX542C,1483466340,129.5,0
panxian1000005,华AX542C,1483466730,69.0,0
panxian1000005,华AX542C,1483482410,89.0,0
panxian1000005,华AX542C,1483483050,72.0,0
panxian1000005,华AX542C,1483488650,82.0,0
panxian1000005,华AX542C,1483501500,117.0,0
panxian1000005,华AX542C,1484067798,96.0,0
panxian1000005,华AX542C,1484076330,85.0,0
panxian1000005,华AX542C,1484084160,105.0,0
panxian1000005,华AX542C,1484086980,144.0,0
panxian1000005,华AX542C,1484090670,77.0,0
panxian1000005,华AX542C,1483476570,98.0,0
panxian1000005,华AX542C,1483492430,95.0,0
panxian1000005,华AX542C,1483502410,84.0,0
panxian1000005,华AX542C,1483508409,126.66666666666667,1
panxian1000005,华AX542C,1484073868,85.5,0
panxian1000005,华AX542C,1484080340,130.0,0
panxian1000005,华AX542C,1484080759,120.0,0
panxian1000005,华AX542C,1484086930,80.0,0
panxian1000005,华AX542C,1484092940,64.0,0
panxian1000005,华AX542C,1483469230,80.0,0
panxian1000005,华AX542C,1483479990,104.0,0
panxian1000005,华AX542C,1483481350,4.0,0
panxian1000005,华AX542C,1483487951,120.0,0
panxian1000005,华AX542C,1483491140,85.0,0
panxian1000005,华AX542C,1483496710,95.0,0
panxian1000005,华AX542C,1483500450,106.0,0
panxian1000005,华AX542C,1483508360,132.0,0
panxian1000005,华AX542C,1484077430,131.0,0
panxian1000005,华AX542C,1484087520,66.0,0
panxian1000005,华AX542C,1484093464,93.0,0
panxian1000005,华AX542C,1483462950,71.0,0
panxian1000005,华AX542C,1483483960,86.0,0
panxian1000005,华AX542C,1483486020,70.0,0
panxian1000005,华AX542C,1483488240,62.0,0
panxian1000005,华AX542C,1483495960,67.0,0
panxian1000005,华AX542C,1484070060,73.0,0
panxian1000005,华AX542C,1484079430,82.0,0
panxian1000005,华AX542C,1484092718,141.0,1
panxian1000005,华AX542C,1483464420,102.0,0
panxian1000005,华AX542C,1483471010,87.0,0
panxian1000005,华AX542C,1483476870,72.0,0
panxian1000005,华AX542C,1483479260,136.0,0
panxian1000005,华AX542C,1483481899,137.0,1
panxian1000005,华AX542C,1484083119,120.0,0
panxian1000005,华AX542C,1484093220,63.0,0
panxian1000005,华AX542C,1483459293,148.0,1
panxian1000005,华AX542C,1483467340,99.0,0
panxian1000005,华AX542C,1483469750,95.0,0
panxian1000005,华AX542C,1483473430,63.0,0
panxian1000005,华AX542C,1483474300,110.0,0
panxian1000005,华AX542C,1483486430,113.0,0
panxian1000005,华AX542C,1483488660,66.0,0
panxian1000005,华AX542C,1483503110,92.0,0
panxian1000005,华AX542C,1483504000,68.0,0
panxian1000005,华AX542C,1483509840,117.0,0
panxian1000005,华AX542C,1484064960,96.0,0
panxian1000005,华AX542C,1484066740,96.0,0
panxian1000005,华AX542C,1484068790,84.0,0
panxian1000005,华AX542C,1484070450,92.0,0
panxian1000005,华AX542C,1484073000,102.0,0
panxian1000005,华AX542C,1484075540,87.0,0
panxian1000005,华AX542C,1484079640,118.0,0
panxian1000005,华AX542C,1484085107,120.0,0
panxian1000005,华AX542C,1484088789,9.0,0
panxian1000005,华AX542C,1484089980,61.0,0
panxian1000005,华AX542C,1483465270,62.0,0
