driverID,carPlateNumber,unix_Time,Speed,isOverspeed
xiexiao1000001,华AEB132,1484078116,76.0,0
xiexiao1000001,华AEB132,1484078150,102.0,0
xiexiao1000001,华AEB132,1484078777,76.0,0
xiexiao1000001,华AEB132,1484080348,114.0,0
xiexiao1000001,华AEB132,1484080990,72.0,0
xiexiao1000001,华AEB132,1484082640,127.0,0
xiexiao1000001,华AEB132,1484085370,86.0,0
xiexiao1000001,华AEB132,1484064600,94.0,0
xiexiao1000001,华AEB132,1484070870,60.0,0
xiexiao1000001,华AEB132,1484070930,79.0,0
xiexiao1000001,华AEB132,1484075620,115.0,0
xiexiao1000001,华AEB132,1484077170,125.0,0
xiexiao1000001,华AEB132,1484077830,88.0,0
xiexiao1000001,华AEB132,1484079550,114.0,0
xiexiao1000001,华AEB132,1484079580,96.0,0
xiexiao1000001,华AEB132,1484080000,114.0,0
xiexiao1000001,华AEB132,1484081780,100.0,0
xiexiao1000001,华AEB132,1484081820,60.0,0
xiexiao1000001,华AEB132,1484064708,104.0,0
xiexiao1000001,华AEB132,1484065590,117.0,0
xiexiao1000001,华AEB132,1484071510,103.0,0
xiexiao1000001,华AEB132,1484074770,61.0,0
xiexiao1000001,华AEB132,1484076087,139.0,1
xiexiao1000001,华AEB132,1484076780,88.0,0
xiexiao1000001,华AEB132,1484077853,109.0,0
xiexiao1000001,华AEB132,1484078400,62.0,0
xiexiao1000001,华AEB132,1484078440,100.5,0
xiexiao1000001,华AEB132,1484078840,70.0,0
xiexiao1000001,华AEB132,1484078860,65.0,0
xiexiao1000001,华AEB132,1484079240,112.0,0
xiexiao1000001,华AEB132,1484080790,115.0,0
xiexiao1000001,华AEB132,1484081250,76.0,0
xiexiao1000001,华AEB132,1484082130,76.0,0
xiexiao1000001,华AEB132,1484064250,138.0,0
xiexiao1000001,华AEB132,1484064400,91.0,0
xiexiao1000001,华AEB132,1484065200,85.0,0
xiexiao1000001,华AEB132,1484068400,91.0,0
xiexiao1000001,华AEB132,1484068590,74.0,0
xiexiao1000001,华AEB132,1484071990,89.0,0
xiexiao1000001,华AEB132,1484073520,134.0,0
xiexiao1000001,华AEB132,1484076300,108.0,0
xiexiao1000001,华AEB132,1484077000,85.0,0
xiexiao1000001,华AEB132,1484077270,77.0,0
xiexiao1000001,华AEB132,1484079560,72.0,0
xiexiao1000001,华AEB132,1484082970,69.0,0
xiexiao1000001,华AEB132,1484083250,92.0,0
xiexiao1000001,华AEB132,1484084640,76.0,0
xiexiao1000001,华AEB132,1484085090,97.0,0
xiexiao1000001,华AEB132,1484064940,104.0,0
xiexiao1000001,华AEB132,1484066790,107.0,0
xiexiao1000001,华AEB132,1484069200,67.0,0
xiexiao1000001,华AEB132,1484071040,82.0,0
xiexiao1000001,华AEB132,1484071055,106.0,0
xiexiao1000001,华AEB132,1484075310,149.0,0
xiexiao1000001,华AEB132,1484076719,120.0,0
xiexiao1000001,华AEB132,1484076950,70.0,0
xiexiao1000001,华AEB132,1484080140,107.0,0
xiexiao1000001,华AEB132,1484081430,91.0,0
xiexiao1000001,华AEB132,1484081960,123.0,0
xiexiao1000001,华AEB132,1484082141,81.0,0
xiexiao1000001,华AEB132,1484083000,83.0,0
xiexiao1000001,华AEB132,1484064760,93.0,0
xiexiao1000001,华AEB132,1484067340,64.0,0
xiexiao1000001,华AEB132,1484068340,101.0,0
xiexiao1000001,华AEB132,1484069380,67.0,0
xiexiao1000001,华AEB132,1484070830,107.0,0
xiexiao1000001,华AEB132,1484074160,73.0,0
xiexiao1000001,华AEB132,1484078950,73.0,0
xiexiao1000001,华AEB132,1484081900,101.0,0
xiexiao1000001,华AEB132,1484083410,101.0,0
xiexiao1000001,华AEB132,1484064850,94.0,0
xiexiao1000001,华AEB132,1484067067,6.0,0
xiexiao1000001,华AEB132,1484068389,131.0,1
xiexiao1000001,华AEB132,1484069070,73.0,0
xiexiao1000001,华AEB132,1484070620,69.0,0
xiexiao1000001,华AEB132,1484071254,145.0,0
xiexiao1000001,华AEB132,1484072750,79.0,0
xiexiao1000001,华AEB132,1484072840,130.0,0
xiexiao1000001,华AEB132,1484073167,64.0,0
xiexiao1000001,华AEB132,1484074910,76.0,0
xiexiao1000001,华AEB132,1484076580,78.0,0
xiexiao1000001,华AEB132,1484077810,69.0,0
xiexiao1000001,华AEB132,1484078050,94.0,0
xiexiao1000001,华AEB132,1484081274,120.0,0
xiexiao1000001,华AEB132,1484082660,75.0,0
xiexiao1000001,华AEB132,1484083570,67.0,0
xiexiao1000001,华AEB132,1484085000,76.0,0
xiexiao1000001,华AEB132,1484065740,113.0,0
xiexiao1000001,华AEB132,1484070080,92.0,0
xiexiao1000001,华AEB132,1484071320,66.0,0
xiexiao1000001,华AEB132,1484074280,115.0,0
xiexiao1000001,华AEB132,1484074390,85.0,0
xiexiao1000001,华AEB132,1484075770,60.0,0
xiexiao1000001,华AEB132,1484077150,143.0,0
xiexiao1000001,华AEB132,1484077530,119.0,0
xiexiao1000001,华AEB132,1484077970,111.0,0
xiexiao1000001,华AEB132,1484078230,74.0,0
xiexiao1000001,华AEB132,1484078280,115.0,0
xiexiao1000001,华AEB132,1484079330,115.0,0
xiexiao1000001,华AEB132,1484080090,83.0,0
xiexiao1000001,华AEB132,1484081440,67.0,0
xiexiao1000001,华AEB132,1484064440,70.0,0
xiexiao1000001,华AEB132,1484064627,3.0,0
xiexiao1000001,华AEB132,1484064880,96.0,0
xiexiao1000001,华AEB132,1484066180,118.0,0
xiexiao1000001,华AEB132,1484066320,60.0,0
xiexiao1000001,华AEB132,1484067360,73.0,0
xiexiao1000001,华AEB132,1484071371,119.0,0
xiexiao1000001,华AEB132,1484071820,88.0,0
xiexiao1000001,华AEB132,1484073127,8.0,0
xiexiao1000001,华AEB132,1484074850,111.0,0
xiexiao1000001,华AEB132,1484075587,120.0,0
xiexiao1000001,华AEB132,1484075673,6.0,0
xiexiao1000001,华AEB132,1484078690,143.0,0
xiexiao1000001,华AEB132,1484080210,120.0,0
xiexiao1000001,华AEB132,1484081140,99.0,0
xiexiao1000001,华AEB132,1484082470,108.0,0
xiexiao1000001,华AEB132,1484084930,112.0,0
xiexiao1000001,华AEB132,1484065316,146.0,1
xiexiao1000001,华AEB132,1484066830,100.0,0
xiexiao1000001,华AEB132,1484067160,109.0,0
xiexiao1000001,华AEB132,1484068770,95.0,0
xiexiao1000001,华AEB132,1484069050,117.0,0
xiexiao1000001,华AEB132,1484070439,126.75,1
xiexiao1000001,华AEB132,1484071280,120.0,0
xiexiao1000001,华AEB132,1484071728,116.0,0
xiexiao1000001,华AEB132,1484071750,106.0,0
xiexiao1000001,华AEB132,1484072140,67.0,0
xiexiao1000001,华AEB132,1484072850,81.0,0
xiexiao1000001,华AEB132,1484075480,103.0,0
xiexiao1000001,华AEB132,1484076343,144.0,1
xiexiao1000001,华AEB132,1484077849,127.0,1
xiexiao1000001,华AEB132,1484078000,89.0,0
xiexiao1000001,华AEB132,1484080430,122.0,0
xiexiao1000001,华AEB132,1484081090,65.0,0
xiexiao1000001,华AEB132,1484081470,105.0,0
xiexiao1000001,华AEB132,1484082260,99.0,0
xiexiao1000001,华AEB132,1484083528,111.0,0
xiexiao1000001,华AEB132,1484066390,146.0,0
xiexiao1000001,华AEB132,1484066960,104.0,0
xiexiao1000001,华AEB132,1484067747,149.0,1
xiexiao1000001,华AEB132,1484068975,64.0,0
xiexiao1000001,华AEB132,1484069280,71.0,0
xiexiao1000001,华AEB132,1484071260,61.0,0
xiexiao1000001,华AEB132,1484074460,107.0,0
xiexiao1000001,华AEB132,1484080580,116.0,0
xiexiao1000001,华AEB132,1484081610,86.0,0
xiexiao1000001,华AEB132,1484085067,1.0,0
xiexiao1000001,华AEB132,1484065470,78.0,0
xiexiao1000001,华AEB132,1484065770,100.0,0
xiexiao1000001,华AEB132,1484066927,122.0,1
xiexiao1000001,华AEB132,1484067900,68.0,0
xiexiao1000001,华AEB132,1484069830,129.0,0
xiexiao1000001,华AEB132,1484071100,67.0,0
xiexiao1000001,华AEB132,1484075330,108.0,0
xiexiao1000001,华AEB132,1484075430,115.0,0
xiexiao1000001,华AEB132,1484080320,83.0,0
xiexiao1000001,华AEB132,1484083650,97.0,0
xiexiao1000001,华AEB132,1484067063,122.0,1
xiexiao1000001,华AEB132,1484067960,106.0,0
xiexiao1000001,华AEB132,1484069510,61.0,0
xiexiao1000001,华AEB132,1484070430,107.0,0
xiexiao1000001,华AEB132,1484072170,78.5,0
xiexiao1000001,华AEB132,1484072710,93.0,0
xiexiao1000001,华AEB132,1484072930,88.0,0
xiexiao1000001,华AEB132,1484074690,76.0,0
xiexiao1000001,华AEB132,1484075360,95.0,0
xiexiao1000001,华AEB132,1484076660,73.0,0
xiexiao1000001,华AEB132,1484077050,76.0,0
xiexiao1000001,华AEB132,1484081968,120.0,0
xiexiao1000001,华AEB132,1484083960,65.0,0
xiexiao1000001,华AEB132,1484085200,70.0,0
xiexiao1000001,华AEB132,1484064288,120.0,0
xiexiao1000001,华AEB132,1484065318,143.0,1
xiexiao1000001,华AEB132,1484065570,72.0,0
xiexiao1000001,华AEB132,1484065729,126.5,0
xiexiao1000001,华AEB132,1484071430,71.0,0
xiexiao1000001,华AEB132,1484076030,119.0,0
xiexiao1000001,华AEB132,1484077230,107.0,0
xiexiao1000001,华AEB132,1484078451,120.0,0
xiexiao1000001,华AEB132,1484078730,115.0,0
xiexiao1000001,华AEB132,1484078790,64.0,0
xiexiao1000001,华AEB132,1484080670,76.0,0
xiexiao1000001,华AEB132,1484082100,139.0,0
xiexiao1000001,华AEB132,1484082580,110.0,0
xiexiao1000001,华AEB132,1484085010,96.0,0
xiexiao1000001,华AEB132,1484085079,120.0,0
xiexiao1000001,华AEB132,1484069378,95.0,0
xiexiao1000001,华AEB132,1484069620,85.0,0
xiexiao1000001,华AEB132,1484073210,112.0,0
xiexiao1000001,华AEB132,1484075210,136.0,0
xiexiao1000001,华AEB132,1484077820,109.0,0
xiexiao1000001,华AEB132,1484078190,117.0,0
xiexiao1000001,华AEB132,1484080768,4.0,0
xiexiao1000001,华AEB132,1484085460,119.0,0
xiexiao1000001,华AEB132,1484068380,80.0,0
xiexiao1000001,华AEB132,1484071020,131.5,0
xiexiao1000001,华AEB132,1484071840,98.0,0
xiexiao1000001,华AEB132,1484071930,75.0,0
xiexiao1000001,华AEB132,1484073780,85.0,0
xiexiao1000001,华AEB132,1484074410,91.0,0
xiexiao1000001,华AEB132,1484077720,131.0,0
xiexiao1000001,华AEB132,1484078560,119.0,0
xiexiao1000001,华AEB132,1484080860,82.0,0
xiexiao1000001,华AEB132,1484083651,90.0,0
xiexiao1000001,华AEB132,1484084370,60.0,0
xiexiao1000001,华AEB132,1484084870,80.0,0
xiexiao1000001,华AEB132,1484067930,61.0,0
xiexiao1000001,华AEB132,1484068030,99.0,0
xiexiao1000001,华AEB132,1484069560,85.0,0
xiexiao1000001,华AEB132,1484071272,123.0,1
xiexiao1000001,华AEB132,1484075160,110.0,0
xiexiao1000001,华AEB132,1484077790,117.0,0
xiexiao1000001,华AEB132,1484085060,104.0,0
xiexiao1000001,华AEB132,1484067310,76.0,0
xiexiao1000001,华AEB132,1484068040,118.0,0
xiexiao1000001,华AEB132,1484071509,120.0,0
xiexiao1000001,华AEB132,1484072540,74.0,0
xiexiao1000001,华AEB132,1484073680,83.0,0
xiexiao1000001,华AEB132,1484077020,89.0,0
xiexiao1000001,华AEB132,1484078540,88.0,0
xiexiao1000001,华AEB132,1484079440,83.0,0
xiexiao1000001,华AEB132,1484081740,98.0,0
xiexiao1000001,华AEB132,1484082300,90.0,0
xiexiao1000001,华AEB132,1484065600,98.0,0
xiexiao1000001,华AEB132,1484065980,117.0,0
xiexiao1000001,华AEB132,1484066150,79.0,0
xiexiao1000001,华AEB132,1484070290,118.0,0
xiexiao1000001,华AEB132,1484070690,111.0,0
xiexiao1000001,华AEB132,1484075830,97.0,0
xiexiao1000001,华AEB132,1484077759,107.5,0
xiexiao1000001,华AEB132,1484077994,113.0,0
xiexiao1000001,华AEB132,1484078530,127.0,0
xiexiao1000001,华AEB132,1484079026,127.0,0
xiexiao1000001,华AEB132,1484079194,149.0,1
xiexiao1000001,华AEB132,1484079880,80.0,0
xiexiao1000001,华AEB132,1484080380,65.0,0
xiexiao1000001,华AEB132,1484081080,65.0,0
xiexiao1000001,华AEB132,1484081700,91.0,0
xiexiao1000001,华AEB132,1484082050,75.0,0
xiexiao1000001,华AEB132,1484084990,124.0,0
xiexiao1000001,华AEB132,1484085220,64.0,0
xiexiao1000001,华AEB132,1484067630,108.0,0
xiexiao1000001,华AEB132,1484067990,119.0,0
xiexiao1000001,华AEB132,1484069570,101.0,0
xiexiao1000001,华AEB132,1484070660,135.0,0
xiexiao1000001,华AEB132,1484072817,144.0,1
xiexiao1000001,华AEB132,1484073296,120.0,0
xiexiao1000001,华AEB132,1484074127,113.0,0
xiexiao1000001,华AEB132,1484074170,73.0,0
xiexiao1000001,华AEB132,1484075740,95.0,0
xiexiao1000001,华AEB132,1484077470,113.0,0
xiexiao1000001,华AEB132,1484078040,118.0,0
xiexiao1000001,华AEB132,1484081020,105.0,0
xiexiao1000001,华AEB132,1484082310,89.0,0
xiexiao1000001,华AEB132,1484082759,125.0,1
xiexiao1000001,华AEB132,1484083930,68.0,0
xiexiao1000001,华AEB132,1484084090,115.0,0
xiexiao1000001,华AEB132,1484084440,149.0,0
xiexiao1000001,华AEB132,1484064050,103.0,0
xiexiao1000001,华AEB132,1484064386,120.0,0
xiexiao1000001,华AEB132,1484064640,93.0,0
xiexiao1000001,华AEB132,1484066480,74.0,0
xiexiao1000001,华AEB132,1484069110,65.0,0
xiexiao1000001,华AEB132,1484070410,115.0,0
xiexiao1000001,华AEB132,1484074510,82.0,0
xiexiao1000001,华AEB132,1484076190,94.0,0
xiexiao1000001,华AEB132,1484082250,61.0,0
xiexiao1000001,华AEB132,1484082820,111.0,0
xiexiao1000001,华AEB132,1484064550,62.0,0
xiexiao1000001,华AEB132,1484066037,120.0,0
xiexiao1000001,华AEB132,1484067590,97.0,0
xiexiao1000001,华AEB132,1484070780,98.0,0
xiexiao1000001,华AEB132,1484070990,86.0,0
xiexiao1000001,华AEB132,1484071330,67.0,0
xiexiao1000001,华AEB132,1484073950,110.0,0
xiexiao1000001,华AEB132,1484075060,105.0,0
xiexiao1000001,华AEB132,1484077380,76.0,0
xiexiao1000001,华AEB132,1484078800,108.0,0
xiexiao1000001,华AEB132,1484079030,147.0,0
xiexiao1000001,华AEB132,1484079470,115.0,0
xiexiao1000001,华AEB132,1484079740,84.0,0
xiexiao1000001,华AEB132,1484080870,64.0,0
xiexiao1000001,华AEB132,1484082370,117.0,0
xiexiao1000001,华AEB132,1484084230,95.0,0
xiexiao1000001,华AEB132,1484065440,65.0,0
xiexiao1000001,华AEB132,1484066647,120.0,0
xiexiao1000001,华AEB132,1484067400,91.0,0
xiexiao1000001,华AEB132,1484068594,126.0,1
xiexiao1000001,华AEB132,1484071890,89.0,0
xiexiao1000001,华AEB132,1484073010,69.0,0
xiexiao1000001,华AEB132,1484074820,87.0,0
xiexiao1000001,华AEB132,1484075040,117.0,0
xiexiao1000001,华AEB132,1484075190,128.0,0
xiexiao1000001,华AEB132,1484076420,66.0,0
xiexiao1000001,华AEB132,1484078534,125.5,0
xiexiao1000001,华AEB132,1484082850,88.0,0
xiexiao1000001,华AEB132,1484084120,117.0,0
xiexiao1000001,华AEB132,1484064876,120.0,0
xiexiao1000001,华AEB132,1484064890,113.0,0
xiexiao1000001,华AEB132,1484067754,120.0,0
xiexiao1000001,华AEB132,1484068940,123.0,0
xiexiao1000001,华AEB132,1484068978,116.0,0
xiexiao1000001,华AEB132,1484069000,99.0,0
xiexiao1000001,华AEB132,1484069310,97.0,0
xiexiao1000001,华AEB132,1484069920,65.0,0
xiexiao1000001,华AEB132,1484071880,90.0,0
xiexiao1000001,华AEB132,1484073086,120.0,0
xiexiao1000001,华AEB132,1484074500,87.0,0
xiexiao1000001,华AEB132,1484074620,65.0,0
xiexiao1000001,华AEB132,1484079040,116.0,0
xiexiao1000001,华AEB132,1484079430,114.0,0
xiexiao1000001,华AEB132,1484080190,83.0,0
xiexiao1000001,华AEB132,1484080610,60.0,0
xiexiao1000001,华AEB132,1484082410,101.0,0
xiexiao1000001,华AEB132,1484082430,119.0,0
xiexiao1000001,华AEB132,1484083280,112.0,0
xiexiao1000001,华AEB132,1484084690,118.0,0
xiexiao1000001,华AEB132,1484084730,134.5,0
xiexiao1000001,华AEB132,1484064950,105.0,0
xiexiao1000001,华AEB132,1484065210,110.0,0
xiexiao1000001,华AEB132,1484067380,109.0,0
xiexiao1000001,华AEB132,1484068270,91.0,0
xiexiao1000001,华AEB132,1484068660,110.0,0
xiexiao1000001,华AEB132,1484069838,120.0,0
xiexiao1000001,华AEB132,1484071720,89.0,0
xiexiao1000001,华AEB132,1484073830,60.0,0
xiexiao1000001,华AEB132,1484075410,98.0,0
xiexiao1000001,华AEB132,1484078590,115.0,0
xiexiao1000001,华AEB132,1484079730,82.0,0
xiexiao1000001,华AEB132,1484081042,120.0,0
xiexiao1000001,华AEB132,1484081220,104.0,0
xiexiao1000001,华AEB132,1484083770,119.0,0
xiexiao1000001,华AEB132,1484083840,119.0,0
xiexiao1000001,华AEB132,1484084160,116.0,0
xiexiao1000001,华AEB132,1484069170,89.0,0
xiexiao1000001,华AEB132,1484069370,96.0,0
xiexiao1000001,华AEB132,1484069600,86.0,0
xiexiao1000001,华AEB132,1484073120,97.0,0
xiexiao1000001,华AEB132,1484075901,87.0,0
xiexiao1000001,华AEB132,1484076860,111.0,0
xiexiao1000001,华AEB132,1484077130,98.0,0
xiexiao1000001,华AEB132,1484077460,69.0,0
xiexiao1000001,华AEB132,1484078595,96.0,0
xiexiao1000001,华AEB132,1484080281,128.0,1
xiexiao1000001,华AEB132,1484083477,145.0,1
xiexiao1000001,华AEB132,1484083850,85.0,0
xiexiao1000001,华AEB132,1484084340,119.0,0
xiexiao1000001,华AEB132,1484064790,68.0,0
xiexiao1000001,华AEB132,1484068010,107.0,0
xiexiao1000001,华AEB132,1484068980,107.0,0
xiexiao1000001,华AEB132,1484070190,78.0,0
xiexiao1000001,华AEB132,1484070440,63.0,0
xiexiao1000001,华AEB132,1484074524,120.0,0
xiexiao1000001,华AEB132,1484075674,9.0,0
xiexiao1000001,华AEB132,1484076170,82.0,0
xiexiao1000001,华AEB132,1484084380,92.0,0
xiexiao1000001,华AEB132,1484085420,97.0,0
xiexiao1000001,华AEB132,1484085540,94.0,0
xiexiao1000001,华AEB132,1484071290,62.0,0
xiexiao1000001,华AEB132,1484072490,97.0,0
xiexiao1000001,华AEB132,1484075385,1.0,0
xiexiao1000001,华AEB132,1484076510,97.0,0
xiexiao1000001,华AEB132,1484078500,130.0,0
xiexiao1000001,华AEB132,1484083230,86.0,0
xiexiao1000001,华AEB132,1484083618,65.0,0
xiexiao1000001,华AEB132,1484083769,77.0,0
xiexiao1000001,华AEB132,1484084608,70.0,0
xiexiao1000001,华AEB132,1484085180,105.0,0
xiexiao1000001,华AEB132,1483892018,120.0,0
xiexiao1000001,华AEB132,1483893730,108.0,0
xiexiao1000001,华AEB132,1483893860,78.0,0
xiexiao1000001,华AEB132,1483898500,90.0,0
xiexiao1000001,华AEB132,1483900040,126.0,0
xiexiao1000001,华AEB132,1483900520,141.0,0
xiexiao1000001,华AEB132,1483901360,131.0,0
xiexiao1000001,华AEB132,1483901870,81.0,0
xiexiao1000001,华AEB132,1483903510,88.0,0
xiexiao1000001,华AEB132,1483903654,113.0,0
xiexiao1000001,华AEB132,1483904730,82.0,0
xiexiao1000001,华AEB132,1483904890,85.0,0
xiexiao1000001,华AEB132,1483905935,120.0,0
xiexiao1000001,华AEB132,1483911852,71.0,0
xiexiao1000001,华AEB132,1483913060,83.5,0
xiexiao1000001,华AEB132,1483913130,65.0,0
xiexiao1000001,华AEB132,1483913410,85.0,0
xiexiao1000001,华AEB132,1483915440,6.0,0
xiexiao1000001,华AEB132,1483917755,77.0,0
xiexiao1000001,华AEB132,1483920590,75.0,0
xiexiao1000001,华AEB132,1483922040,97.0,0
xiexiao1000001,华AEB132,1483922390,99.0,0
xiexiao1000001,华AEB132,1483925465,120.0,0
xiexiao1000001,华AEB132,1483926772,120.0,0
xiexiao1000001,华AEB132,1483926880,62.0,0
xiexiao1000001,华AEB132,1483927330,75.0,0
xiexiao1000001,华AEB132,1483927390,93.0,0
xiexiao1000001,华AEB132,1483929100,77.0,0
xiexiao1000001,华AEB132,1483933970,115.0,0
xiexiao1000001,华AEB132,1483936660,111.0,0
xiexiao1000001,华AEB132,1483939010,73.0,0
xiexiao1000001,华AEB132,1483940530,64.0,0
xiexiao1000001,华AEB132,1483893990,84.0,0
xiexiao1000001,华AEB132,1483895040,94.0,0
xiexiao1000001,华AEB132,1483895453,110.0,0
xiexiao1000001,华AEB132,1483895640,90.0,0
xiexiao1000001,华AEB132,1483896950,79.0,0
xiexiao1000001,华AEB132,1483897820,94.0,0
xiexiao1000001,华AEB132,1483906080,101.0,0
xiexiao1000001,华AEB132,1483906530,73.0,0
xiexiao1000001,华AEB132,1483903170,99.0,0
xiexiao1000001,华AEB132,1483908460,98.0,0
xiexiao1000001,华AEB132,1483909440,79.0,0
xiexiao1000001,华AEB132,1483912740,109.0,0
xiexiao1000001,华AEB132,1483913320,70.0,0
xiexiao1000001,华AEB132,1483913557,135.0,1
xiexiao1000001,华AEB132,1483914688,108.0,0
xiexiao1000001,华AEB132,1483917330,86.0,0
xiexiao1000001,华AEB132,1483920280,107.0,0
xiexiao1000001,华AEB132,1483922970,94.0,0
xiexiao1000001,华AEB132,1483924020,70.0,0
xiexiao1000001,华AEB132,1483925970,101.0,0
xiexiao1000001,华AEB132,1483927190,106.0,0
xiexiao1000001,华AEB132,1483927860,79.0,0
xiexiao1000001,华AEB132,1483929630,78.0,0
xiexiao1000001,华AEB132,1483932200,113.0,0
xiexiao1000001,华AEB132,1483933776,127.0,1
xiexiao1000001,华AEB132,1483935991,116.0,0
xiexiao1000001,华AEB132,1483937027,86.0,0
xiexiao1000001,华AEB132,1483937590,104.0,0
xiexiao1000001,华AEB132,1483937630,66.0,0
xiexiao1000001,华AEB132,1483938410,82.0,0
xiexiao1000001,华AEB132,1483892570,113.0,0
xiexiao1000001,华AEB132,1483894520,65.0,0
xiexiao1000001,华AEB132,1483899000,83.0,0
xiexiao1000001,华AEB132,1483899120,103.0,0
xiexiao1000001,华AEB132,1483899825,90.0,0
xiexiao1000001,华AEB132,1483900985,4.0,0
xiexiao1000001,华AEB132,1483901649,131.0,1
xiexiao1000001,华AEB132,1483902040,84.0,0
xiexiao1000001,华AEB132,1483902550,87.0,0
xiexiao1000001,华AEB132,1483903000,73.0,0
xiexiao1000001,华AEB132,1483904110,89.0,0
xiexiao1000001,华AEB132,1483904270,83.0,0
xiexiao1000001,华AEB132,1483904860,68.0,0
xiexiao1000001,华AEB132,1483905090,96.0,0
xiexiao1000001,华AEB132,1483905100,91.0,0
xiexiao1000001,华AEB132,1483905215,94.0,0
xiexiao1000001,华AEB132,1483907340,84.0,0
xiexiao1000001,华AEB132,1483911210,3.0,0
xiexiao1000001,华AEB132,1483919040,65.0,0
xiexiao1000001,华AEB132,1483921920,112.0,0
xiexiao1000001,华AEB132,1483921940,146.0,0
xiexiao1000001,华AEB132,1483922310,91.0,0
xiexiao1000001,华AEB132,1483924330,100.0,0
xiexiao1000001,华AEB132,1483926024,113.0,0
xiexiao1000001,华AEB132,1483927090,83.0,0
xiexiao1000001,华AEB132,1483935720,100.0,0
xiexiao1000001,华AEB132,1483937607,126.5,1
xiexiao1000001,华AEB132,1483938320,96.0,0
xiexiao1000001,华AEB132,1483938640,81.0,0
xiexiao1000001,华AEB132,1483941706,112.0,0
xiexiao1000001,华AEB132,1483892870,70.0,0
xiexiao1000001,华AEB132,1483892990,77.0,0
xiexiao1000001,华AEB132,1483894660,99.5,0
xiexiao1000001,华AEB132,1483894810,74.0,0
xiexiao1000001,华AEB132,1483895790,96.0,0
xiexiao1000001,华AEB132,1483897360,98.0,0
xiexiao1000001,华AEB132,1483897864,140.0,1
xiexiao1000001,华AEB132,1483898878,134.5,1
xiexiao1000001,华AEB132,1483900010,94.0,0
xiexiao1000001,华AEB132,1483900250,67.0,0
xiexiao1000001,华AEB132,1483901330,87.0,0
xiexiao1000001,华AEB132,1483902081,91.0,0
xiexiao1000001,华AEB132,1483903030,65.0,0
xiexiao1000001,华AEB132,1483905710,62.0,0
