driverID,carPlateNumber,unix_Time,Speed,isOverspeed
shenxian1000004,华ADJ750,1483482880,98.0,0
shenxian1000004,华ADJ750,1483483300,148.0,0
shenxian1000004,华ADJ750,1483484179,144.0,1
shenxian1000004,华ADJ750,1483484745,141.0,1
shenxian1000004,华ADJ750,1483485250,111.0,0
shenxian1000004,华ADJ750,1483487350,84.0,0
shenxian1000004,华ADJ750,1483487650,77.0,0
shenxian1000004,华ADJ750,1483487670,86.0,0
shenxian1000004,华ADJ750,1483488280,81.0,0
shenxian1000004,华ADJ750,1483488850,103.0,0
shenxian1000004,华ADJ750,1483489060,96.0,0
shenxian1000004,华ADJ750,1483489270,80.0,0
shenxian1000004,华ADJ750,1483489710,106.0,0
shenxian1000004,华ADJ750,1483489800,63.0,0
shenxian1000004,华ADJ750,1483490371,139.0,1
shenxian1000004,华ADJ750,1483490750,71.0,0
shenxian1000004,华ADJ750,1483491200,84.0,0
shenxian1000004,华ADJ750,1483493770,84.0,0
shenxian1000004,华ADJ750,1483494530,97.0,0
shenxian1000004,华ADJ750,1483500040,79.0,0
shenxian1000004,华ADJ750,1483501403,135.0,1
shenxian1000004,华ADJ750,1483502160,98.0,0
shenxian1000004,华ADJ750,1483510509,120.0,0
shenxian1000004,华ADJ750,1483510959,120.0,0
shenxian1000004,华ADJ750,1483511770,96.0,0
shenxian1000004,华ADJ750,1483512490,79.0,0
shenxian1000004,华ADJ750,1483512670,108.0,0
shenxian1000004,华ADJ750,1483513640,60.0,0
shenxian1000004,华ADJ750,1483514560,95.0,0
shenxian1000004,华ADJ750,1483461810,72.0,0
shenxian1000004,华ADJ750,1483462350,67.0,0
shenxian1000004,华ADJ750,1483462577,1.0,0
shenxian1000004,华ADJ750,1483468790,87.0,0
shenxian1000004,华ADJ750,1483472520,67.0,0
shenxian1000004,华ADJ750,1483473080,101.0,0
shenxian1000004,华ADJ750,1483480880,101.0,0
shenxian1000004,华ADJ750,1483481190,78.0,0
shenxian1000004,华ADJ750,1483481560,86.0,0
shenxian1000004,华ADJ750,1483481620,62.0,0
shenxian1000004,华ADJ750,1483484580,119.0,0
shenxian1000004,华ADJ750,1483484950,114.0,0
shenxian1000004,华ADJ750,1483485360,134.0,0
shenxian1000004,华ADJ750,1483486120,83.0,0
shenxian1000004,华ADJ750,1483487937,144.0,1
shenxian1000004,华ADJ750,1483495350,72.0,0
shenxian1000004,华ADJ750,1483495585,120.0,0
shenxian1000004,华ADJ750,1483495871,124.0,1
shenxian1000004,华ADJ750,1483496130,89.0,0
shenxian1000004,华ADJ750,1483498265,108.0,0
shenxian1000004,华ADJ750,1483498400,67.0,0
shenxian1000004,华ADJ750,1483501230,108.0,0
shenxian1000004,华ADJ750,1483502060,148.0,0
shenxian1000004,华ADJ750,1483505100,111.0,0
shenxian1000004,华ADJ750,1483506370,83.0,0
shenxian1000004,华ADJ750,1483507079,76.5,0
shenxian1000004,华ADJ750,1483511570,100.0,0
shenxian1000004,华ADJ750,1483512970,106.33333333333333,0
shenxian1000004,华ADJ750,1483513890,91.0,0
shenxian1000004,华ADJ750,1483465260,75.0,0
shenxian1000004,华ADJ750,1483466430,64.0,0
shenxian1000004,华ADJ750,1483467680,82.0,0
shenxian1000004,华ADJ750,1483473570,74.0,0
shenxian1000004,华ADJ750,1483477880,7.0,0
shenxian1000004,华ADJ750,1483478280,88.0,0
shenxian1000004,华ADJ750,1483478935,108.0,0
shenxian1000004,华ADJ750,1483480570,76.0,0
shenxian1000004,华ADJ750,1483481077,121.0,1
shenxian1000004,华ADJ750,1483482170,93.0,0
shenxian1000004,华ADJ750,1483485140,122.0,0
shenxian1000004,华ADJ750,1483486660,63.0,0
shenxian1000004,华ADJ750,1483491100,72.0,0
shenxian1000004,华ADJ750,1483493520,136.0,0
shenxian1000004,华ADJ750,1483493840,112.0,0
shenxian1000004,华ADJ750,1483494090,75.0,0
shenxian1000004,华ADJ750,1483494590,102.5,0
shenxian1000004,华ADJ750,1483496000,116.0,0
shenxian1000004,华ADJ750,1483496830,71.0,0
shenxian1000004,华ADJ750,1483497330,111.0,0
shenxian1000004,华ADJ750,1483500220,95.0,0
shenxian1000004,华ADJ750,1483500350,75.0,0
shenxian1000004,华ADJ750,1483503561,120.0,0
shenxian1000004,华ADJ750,1483505741,120.0,0
shenxian1000004,华ADJ750,1483507870,113.0,0
shenxian1000004,华ADJ750,1483509292,83.0,0
shenxian1000004,华ADJ750,1483509398,97.0,0
shenxian1000004,华ADJ750,1483509700,82.0,0
shenxian1000004,华ADJ750,1483511060,66.0,0
shenxian1000004,华ADJ750,1483513071,120.0,0
shenxian1000004,华ADJ750,1483513240,111.0,0
shenxian1000004,华ADJ750,1483513660,108.0,0
shenxian1000004,华ADJ750,1483515040,109.0,0
shenxian1000004,华ADJ750,1483460890,71.0,0
shenxian1000004,华ADJ750,1483467140,89.0,0
shenxian1000004,华ADJ750,1483469200,101.0,0
shenxian1000004,华ADJ750,1483471430,93.5,0
shenxian1000004,华ADJ750,1483474470,85.0,0
shenxian1000004,华ADJ750,1483478100,118.0,0
shenxian1000004,华ADJ750,1483478117,136.0,1
shenxian1000004,华ADJ750,1483482040,64.0,0
shenxian1000004,华ADJ750,1483484056,81.0,0
shenxian1000004,华ADJ750,1483484964,7.0,0
shenxian1000004,华ADJ750,1483485640,109.0,0
shenxian1000004,华ADJ750,1483487030,76.0,0
shenxian1000004,华ADJ750,1483491980,111.0,0
shenxian1000004,华ADJ750,1483492000,83.0,0
shenxian1000004,华ADJ750,1483493256,81.0,0
shenxian1000004,华ADJ750,1483495790,71.0,0
shenxian1000004,华ADJ750,1483496110,99.0,0
shenxian1000004,华ADJ750,1483496478,120.0,0
shenxian1000004,华ADJ750,1483497449,120.0,0
shenxian1000004,华ADJ750,1483498790,71.0,0
shenxian1000004,华ADJ750,1483498870,111.0,0
shenxian1000004,华ADJ750,1483502410,94.0,0
shenxian1000004,华ADJ750,1483502949,130.0,1
shenxian1000004,华ADJ750,1483503509,115.0,0
shenxian1000004,华ADJ750,1483503650,95.0,0
shenxian1000004,华ADJ750,1483503720,143.0,0
shenxian1000004,华ADJ750,1483507410,74.0,0
shenxian1000004,华ADJ750,1483510269,8.0,0
shenxian1000004,华ADJ750,1483510842,84.0,0
shenxian1000004,华ADJ750,1483512188,128.0,1
shenxian1000004,华ADJ750,1483512976,144.0,0
shenxian1000004,华ADJ750,1483514464,123.0,1
shenxian1000004,华ADJ750,1483460040,117.0,0
shenxian1000004,华ADJ750,1483460920,76.0,0
shenxian1000004,华ADJ750,1483464720,85.0,0
shenxian1000004,华ADJ750,1483464870,67.0,0
shenxian1000004,华ADJ750,1483470320,112.0,0
shenxian1000004,华ADJ750,1483472190,89.0,0
shenxian1000004,华ADJ750,1483473533,128.0,1
shenxian1000004,华ADJ750,1483473540,75.0,0
shenxian1000004,华ADJ750,1483473810,106.0,0
shenxian1000004,华ADJ750,1483476058,7.0,0
shenxian1000004,华ADJ750,1483483020,71.0,0
shenxian1000004,华ADJ750,1483483230,79.0,0
shenxian1000004,华ADJ750,1483484137,120.0,0
shenxian1000004,华ADJ750,1483485270,82.0,0
shenxian1000004,华ADJ750,1483485397,116.0,0
shenxian1000004,华ADJ750,1483489160,115.0,0
shenxian1000004,华ADJ750,1483490094,141.0,1
shenxian1000004,华ADJ750,1483491230,99.0,0
shenxian1000004,华ADJ750,1483491630,95.0,0
shenxian1000004,华ADJ750,1483493340,100.0,0
shenxian1000004,华ADJ750,1483493610,108.0,0
shenxian1000004,华ADJ750,1483494520,65.0,0
shenxian1000004,华ADJ750,1483494680,111.0,0
shenxian1000004,华ADJ750,1483494914,85.0,0
shenxian1000004,华ADJ750,1483496420,110.0,0
shenxian1000004,华ADJ750,1483501210,85.0,0
shenxian1000004,华ADJ750,1483503400,105.0,0
shenxian1000004,华ADJ750,1483507000,119.0,0
shenxian1000004,华ADJ750,1483511480,104.0,0
shenxian1000004,华ADJ750,1483512880,95.0,0
shenxian1000004,华ADJ750,1483513180,127.0,0
shenxian1000004,华ADJ750,1483515750,119.0,0
shenxian1000004,华ADJ750,1483459850,103.0,0
shenxian1000004,华ADJ750,1483461830,88.0,0
shenxian1000004,华ADJ750,1483463660,71.0,0
shenxian1000004,华ADJ750,1483464010,69.0,0
shenxian1000004,华ADJ750,1483464220,76.0,0
shenxian1000004,华ADJ750,1483464690,63.0,0
shenxian1000004,华ADJ750,1483465500,69.0,0
shenxian1000004,华ADJ750,1483467260,104.0,0
shenxian1000004,华ADJ750,1483468070,116.0,0
shenxian1000004,华ADJ750,1483469380,86.0,0
shenxian1000004,华ADJ750,1483471300,104.0,0
shenxian1000004,华ADJ750,1483472000,85.0,0
shenxian1000004,华ADJ750,1483472500,65.0,0
shenxian1000004,华ADJ750,1483475910,110.0,0
shenxian1000004,华ADJ750,1483479130,78.0,0
shenxian1000004,华ADJ750,1483480210,117.0,0
shenxian1000004,华ADJ750,1483480260,86.0,0
shenxian1000004,华ADJ750,1483480690,88.0,0
shenxian1000004,华ADJ750,1483480820,6.0,0
shenxian1000004,华ADJ750,1483481090,114.0,0
shenxian1000004,华ADJ750,1483483080,117.0,0
shenxian1000004,华ADJ750,1483483140,66.0,0
shenxian1000004,华ADJ750,1483488620,71.0,0
shenxian1000004,华ADJ750,1483488690,64.0,0
shenxian1000004,华ADJ750,1483488860,97.0,0
shenxian1000004,华ADJ750,1483489440,135.0,0
shenxian1000004,华ADJ750,1483491201,70.0,0
shenxian1000004,华ADJ750,1483491440,110.0,0
shenxian1000004,华ADJ750,1483492184,121.0,1
shenxian1000004,华ADJ750,1483492270,97.0,0
shenxian1000004,华ADJ750,1483492950,77.0,0
shenxian1000004,华ADJ750,1483495110,96.0,0
shenxian1000004,华ADJ750,1483495490,112.0,0
shenxian1000004,华ADJ750,1483496400,100.0,0
shenxian1000004,华ADJ750,1483497187,138.0,1
shenxian1000004,华ADJ750,1483500050,97.0,0
shenxian1000004,华ADJ750,1483500790,118.0,0
shenxian1000004,华ADJ750,1483501550,99.0,0
shenxian1000004,华ADJ750,1483503167,120.0,0
shenxian1000004,华ADJ750,1483505430,92.0,0
shenxian1000004,华ADJ750,1483506380,69.0,0
shenxian1000004,华ADJ750,1483507320,77.0,0
shenxian1000004,华ADJ750,1483508530,102.0,0
shenxian1000004,华ADJ750,1483509520,115.0,0
shenxian1000004,华ADJ750,1483511280,61.0,0
shenxian1000004,华ADJ750,1483511640,125.0,0
shenxian1000004,华ADJ750,1483512180,61.0,0
shenxian1000004,华ADJ750,1483512830,110.0,0
shenxian1000004,华ADJ750,1483516260,60.0,0
shenxian1000004,华ADJ750,1483459430,65.0,0
shenxian1000004,华ADJ750,1483463127,120.0,0
shenxian1000004,华ADJ750,1483466962,129.0,1
shenxian1000004,华ADJ750,1483470359,120.0,0
shenxian1000004,华ADJ750,1483459591,120.0,0
shenxian1000004,华ADJ750,1483464310,77.0,0
shenxian1000004,华ADJ750,1483464920,75.0,0
shenxian1000004,华ADJ750,1483465190,88.0,0
shenxian1000004,华ADJ750,1483466570,93.0,0
shenxian1000004,华ADJ750,1483467580,100.0,0
shenxian1000004,华ADJ750,1483468240,72.0,0
shenxian1000004,华ADJ750,1483471600,97.0,0
shenxian1000004,华ADJ750,1483474520,77.0,0
shenxian1000004,华ADJ750,1483475167,131.0,1
shenxian1000004,华ADJ750,1483478540,109.0,0
shenxian1000004,华ADJ750,1483481180,108.0,0
shenxian1000004,华ADJ750,1483482020,69.0,0
shenxian1000004,华ADJ750,1483482840,77.0,0
shenxian1000004,华ADJ750,1483486460,79.0,0
shenxian1000004,华ADJ750,1483489390,146.0,0
shenxian1000004,华ADJ750,1483492031,99.0,0
shenxian1000004,华ADJ750,1483492230,112.0,0
shenxian1000004,华ADJ750,1483492260,78.0,0
shenxian1000004,华ADJ750,1483493750,69.0,0
shenxian1000004,华ADJ750,1483494390,87.0,0
shenxian1000004,华ADJ750,1483494730,71.0,0
shenxian1000004,华ADJ750,1483495650,71.0,0
shenxian1000004,华ADJ750,1483497020,94.0,0
shenxian1000004,华ADJ750,1483497210,119.0,0
shenxian1000004,华ADJ750,1483500564,120.0,0
shenxian1000004,华ADJ750,1483501688,143.0,1
shenxian1000004,华ADJ750,1483503260,64.0,0
shenxian1000004,华ADJ750,1483506750,101.0,0
shenxian1000004,华ADJ750,1483507160,92.0,0
shenxian1000004,华ADJ750,1483507910,108.0,0
shenxian1000004,华ADJ750,1483515950,85.0,0
shenxian1000004,华ADJ750,1483460660,72.0,0
shenxian1000004,华ADJ750,1483460940,103.0,0
shenxian1000004,华ADJ750,1483462370,97.0,0
shenxian1000004,华ADJ750,1483470311,65.0,0
shenxian1000004,华ADJ750,1483463650,105.0,0
shenxian1000004,华ADJ750,1483464640,68.0,0
shenxian1000004,华ADJ750,1483465920,109.0,0
shenxian1000004,华ADJ750,1483465990,111.0,0
shenxian1000004,华ADJ750,1483468740,61.0,0
shenxian1000004,华ADJ750,1483470850,92.0,0
shenxian1000004,华ADJ750,1483471730,87.0,0
shenxian1000004,华ADJ750,1483474110,92.0,0
shenxian1000004,华ADJ750,1483474670,85.0,0
shenxian1000004,华ADJ750,1483474780,114.0,0
shenxian1000004,华ADJ750,1483476820,103.0,0
shenxian1000004,华ADJ750,1483477020,90.0,0
shenxian1000004,华ADJ750,1483478370,96.0,0
shenxian1000004,华ADJ750,1483478450,143.0,0
shenxian1000004,华ADJ750,1483481570,61.0,0
shenxian1000004,华ADJ750,1483482010,72.0,0
shenxian1000004,华ADJ750,1483482440,66.0,0
shenxian1000004,华ADJ750,1483483410,69.0,0
shenxian1000004,华ADJ750,1483484170,92.0,0
shenxian1000004,华ADJ750,1483484810,71.0,0
shenxian1000004,华ADJ750,1483485450,60.0,0
shenxian1000004,华ADJ750,1483487423,84.0,0
shenxian1000004,华ADJ750,1483487590,105.0,0
shenxian1000004,华ADJ750,1483487638,72.0,0
shenxian1000004,华ADJ750,1483488000,118.0,0
shenxian1000004,华ADJ750,1483488900,82.0,0
shenxian1000004,华ADJ750,1483492080,74.0,0
shenxian1000004,华ADJ750,1483493130,118.0,0
shenxian1000004,华ADJ750,1483493531,139.0,1
shenxian1000004,华ADJ750,1483497620,112.0,0
shenxian1000004,华ADJ750,1483498090,110.0,0
shenxian1000004,华ADJ750,1483498660,103.0,0
shenxian1000004,华ADJ750,1483499520,62.0,0
shenxian1000004,华ADJ750,1483499720,85.0,0
shenxian1000004,华ADJ750,1483500380,98.0,0
shenxian1000004,华ADJ750,1483500544,145.0,1
shenxian1000004,华ADJ750,1483504670,89.0,0
shenxian1000004,华ADJ750,1483504920,71.0,0
shenxian1000004,华ADJ750,1483505540,91.0,0
shenxian1000004,华ADJ750,1483506160,67.0,0
shenxian1000004,华ADJ750,1483507520,81.0,0
shenxian1000004,华ADJ750,1483509280,113.0,0
shenxian1000004,华ADJ750,1483510230,95.0,0
shenxian1000004,华ADJ750,1483512070,103.0,0
shenxian1000004,华ADJ750,1483463050,84.0,0
shenxian1000004,华ADJ750,1483463200,66.0,0
shenxian1000004,华ADJ750,1483464780,100.0,0
shenxian1000004,华ADJ750,1483467230,75.0,0
shenxian1000004,华ADJ750,1483473420,98.0,0
shenxian1000004,华ADJ750,1483479360,90.0,0
shenxian1000004,华ADJ750,1483480330,65.0,0
shenxian1000004,华ADJ750,1483480610,102.0,0
shenxian1000004,华ADJ750,1483480780,87.0,0
shenxian1000004,华ADJ750,1483481193,135.0,1
shenxian1000004,华ADJ750,1483482300,102.0,0
shenxian1000004,华ADJ750,1483482530,142.0,0
shenxian1000004,华ADJ750,1483484900,82.0,0
shenxian1000004,华ADJ750,1483485190,76.0,0
shenxian1000004,华ADJ750,1483485760,130.0,0
shenxian1000004,华ADJ750,1483486938,120.0,0
shenxian1000004,华ADJ750,1483488910,93.0,0
shenxian1000004,华ADJ750,1483489500,86.0,0
shenxian1000004,华ADJ750,1483489530,109.0,0
shenxian1000004,华ADJ750,1483492870,118.0,0
shenxian1000004,华ADJ750,1483494280,82.0,0
shenxian1000004,华ADJ750,1483496910,100.0,0
shenxian1000004,华ADJ750,1483497918,129.0,1
shenxian1000004,华ADJ750,1483498520,117.0,0
shenxian1000004,华ADJ750,1483500190,76.0,0
shenxian1000004,华ADJ750,1483501000,119.0,0
shenxian1000004,华ADJ750,1483506680,66.0,0
shenxian1000004,华ADJ750,1483510430,146.0,0
shenxian1000004,华ADJ750,1483512005,144.0,1
shenxian1000004,华ADJ750,1483512270,63.0,0
shenxian1000004,华ADJ750,1483513458,112.0,0
shenxian1000004,华ADJ750,1483514649,91.0,0
shenxian1000004,华ADJ750,1483514978,120.0,0
shenxian1000004,华ADJ750,1483515690,80.0,0
shenxian1000004,华ADJ750,1483460490,102.0,0
shenxian1000004,华ADJ750,1483461029,135.33333333333334,1
shenxian1000004,华ADJ750,1483464549,134.0,1
shenxian1000004,华ADJ750,1483466862,77.0,0
shenxian1000004,华ADJ750,1483464120,115.0,0
shenxian1000004,华ADJ750,1483464140,114.0,0
shenxian1000004,华ADJ750,1483464990,90.0,0
shenxian1000004,华ADJ750,1483465080,95.0,0
shenxian1000004,华ADJ750,1483465230,81.0,0
shenxian1000004,华ADJ750,1483465370,97.0,0
shenxian1000004,华ADJ750,1483467030,102.0,0
shenxian1000004,华ADJ750,1483467460,70.0,0
shenxian1000004,华ADJ750,1483467850,60.0,0
shenxian1000004,华ADJ750,1483467939,134.5,1
shenxian1000004,华ADJ750,1483468850,91.0,0
shenxian1000004,华ADJ750,1483469350,69.0,0
shenxian1000004,华ADJ750,1483469950,110.0,0
shenxian1000004,华ADJ750,1483470680,79.0,0
shenxian1000004,华ADJ750,1483472590,107.0,0
shenxian1000004,华ADJ750,1483473290,78.0,0
shenxian1000004,华ADJ750,1483474390,105.0,0
shenxian1000004,华ADJ750,1483476080,118.0,0
shenxian1000004,华ADJ750,1483476510,77.0,0
shenxian1000004,华ADJ750,1483477230,111.5,0
shenxian1000004,华ADJ750,1483478473,120.0,0
shenxian1000004,华ADJ750,1483479480,64.0,0
shenxian1000004,华ADJ750,1483480569,64.0,0
shenxian1000004,华ADJ750,1483482470,91.0,0
shenxian1000004,华ADJ750,1483483120,6.0,0
shenxian1000004,华ADJ750,1483484550,84.0,0
shenxian1000004,华ADJ750,1483484570,68.0,0
shenxian1000004,华ADJ750,1483485580,74.0,0
shenxian1000004,华ADJ750,1483486010,105.0,0
shenxian1000004,华ADJ750,1483492010,119.0,0
shenxian1000004,华ADJ750,1483492740,87.0,0
shenxian1000004,华ADJ750,1483496150,115.0,0
shenxian1000004,华ADJ750,1483496480,78.0,0
shenxian1000004,华ADJ750,1483498190,102.0,0
shenxian1000004,华ADJ750,1483501330,138.0,0
shenxian1000004,华ADJ750,1483502760,104.0,0
shenxian1000004,华ADJ750,1483503800,102.0,0
shenxian1000004,华ADJ750,1483504390,93.0,0
shenxian1000004,华ADJ750,1483506820,90.0,0
shenxian1000004,华ADJ750,1483508780,83.0,0
shenxian1000004,华ADJ750,1483509500,65.0,0
shenxian1000004,华ADJ750,1483509693,86.0,0
shenxian1000004,华ADJ750,1483512190,119.0,0
shenxian1000004,华ADJ750,1483512794,104.0,0
shenxian1000004,华ADJ750,1483513580,79.0,0
shenxian1000004,华ADJ750,1483513730,109.0,0
shenxian1000004,华ADJ750,1483514648,82.0,0
shenxian1000004,华ADJ750,1483514710,103.0,0
shenxian1000004,华ADJ750,1483515150,147.0,0
shenxian1000004,华ADJ750,1483516131,70.0,0
shenxian1000004,华ADJ750,1483516420,138.0,0
shenxian1000004,华ADJ750,1483459350,97.0,0
shenxian1000004,华ADJ750,1483462300,89.0,0
shenxian1000004,华ADJ750,1483463040,105.0,0
shenxian1000004,华ADJ750,1483467480,94.0,0
shenxian1000004,华ADJ750,1483468700,78.0,0
shenxian1000004,华ADJ750,1483469530,99.0,0
shenxian1000004,华ADJ750,1483471510,104.0,0
shenxian1000004,华ADJ750,1483472700,61.0,0
shenxian1000004,华ADJ750,1483474990,80.0,0
shenxian1000004,华ADJ750,1483477520,90.0,0
shenxian1000004,华ADJ750,1483478680,67.0,0
shenxian1000004,华ADJ750,1483479160,70.0,0
shenxian1000004,华ADJ750,1483481110,88.0,0
shenxian1000004,华ADJ750,1483481660,119.0,0
shenxian1000004,华ADJ750,1483484510,86.0,0
shenxian1000004,华ADJ750,1483486090,106.0,0
shenxian1000004,华ADJ750,1483486310,99.0,0
shenxian1000004,华ADJ750,1483487361,102.0,0
shenxian1000004,华ADJ750,1483488060,109.0,0
shenxian1000004,华ADJ750,1483488996,134.0,1
shenxian1000004,华ADJ750,1483491050,97.0,0
shenxian1000004,华ADJ750,1483492640,71.0,0
shenxian1000004,华ADJ750,1483495402,8.0,0
shenxian1000004,华ADJ750,1483495500,116.0,0
shenxian1000004,华ADJ750,1483496240,89.0,0
shenxian1000004,华ADJ750,1483498700,88.0,0
shenxian1000004,华ADJ750,1483500294,121.0,1
shenxian1000004,华ADJ750,1483501990,89.0,0
shenxian1000004,华ADJ750,1483505578,128.5,1
shenxian1000004,华ADJ750,1483510100,92.0,0
shenxian1000004,华ADJ750,1483510110,100.0,0
shenxian1000004,华ADJ750,1483510270,64.0,0
shenxian1000004,华ADJ750,1483511240,114.0,0
shenxian1000004,华ADJ750,1483513210,61.0,0
shenxian1000004,华ADJ750,1483513798,120.0,0
shenxian1000004,华ADJ750,1483515453,113.0,0
shenxian1000004,华ADJ750,1483515820,89.0,0
shenxian1000004,华ADJ750,1483461747,130.5,1
shenxian1000004,华ADJ750,1483462800,114.0,0
shenxian1000004,华ADJ750,1483463260,96.0,0
shenxian1000004,华ADJ750,1483463520,83.0,0
shenxian1000004,华ADJ750,1483463750,64.0,0
shenxian1000004,华ADJ750,1483464050,116.0,0
shenxian1000004,华ADJ750,1483465410,92.0,0
shenxian1000004,华ADJ750,1483468910,92.0,0
shenxian1000004,华ADJ750,1483469090,79.0,0
shenxian1000004,华ADJ750,1483469250,80.0,0
shenxian1000004,华ADJ750,1483477170,102.0,0
shenxian1000004,华ADJ750,1483479679,5.5,0
shenxian1000004,华ADJ750,1483480680,60.0,0
shenxian1000004,华ADJ750,1483480765,104.5,0
shenxian1000004,华ADJ750,1483481340,119.0,0
shenxian1000004,华ADJ750,1483482515,135.0,1
shenxian1000004,华ADJ750,1483482739,120.0,0
shenxian1000004,华ADJ750,1483483750,139.0,0
shenxian1000004,华ADJ750,1483485490,82.0,0
shenxian1000004,华ADJ750,1483486620,81.0,0
shenxian1000004,华ADJ750,1483489777,147.0,1
shenxian1000004,华ADJ750,1483489970,98.0,0
shenxian1000004,华ADJ750,1483496990,63.0,0
shenxian1000004,华ADJ750,1483500680,63.0,0
shenxian1000004,华ADJ750,1483503100,121.0,0
shenxian1000004,华ADJ750,1483503360,83.0,0
shenxian1000004,华ADJ750,1483504200,64.0,0
shenxian1000004,华ADJ750,1483505900,119.0,0
shenxian1000004,华ADJ750,1483508630,67.0,0
shenxian1000004,华ADJ750,1483508816,108.0,0
shenxian1000004,华ADJ750,1483511080,79.0,0
shenxian1000004,华ADJ750,1483511290,97.0,0
shenxian1000004,华ADJ750,1483511631,127.0,1
shenxian1000004,华ADJ750,1483512960,68.0,0
shenxian1000004,华ADJ750,1483513610,73.0,0
shenxian1000004,华ADJ750,1483515487,91.0,0
shenxian1000004,华ADJ750,1483461340,66.0,0
shenxian1000004,华ADJ750,1483461590,88.0,0
