driverID,carPlateNumber,unix_Time,Speed,isOverspeed
duxu1000009,华AT75H8,1483471390,103.0,0
duxu1000009,华AT75H8,1483471570,67.0,0
duxu1000009,华AT75H8,1483471770,112.0,0
duxu1000009,华AT75H8,1483472270,106.0,0
duxu1000009,华AT75H8,1483473820,106.0,0
duxu1000009,华AT75H8,1483474140,65.0,0
duxu1000009,华AT75H8,1483476860,64.0,0
duxu1000009,华AT75H8,1483477380,113.0,0
duxu1000009,华AT75H8,1483482543,118.0,0
duxu1000009,华AT75H8,1483484137,134.0,1
duxu1000009,华AT75H8,1483485230,128.5,0
duxu1000009,华AT75H8,1483485250,72.0,0
duxu1000009,华AT75H8,1483486900,77.0,0
duxu1000009,华AT75H8,1483487180,102.0,0
duxu1000009,华AT75H8,1483487740,91.0,0
duxu1000009,华AT75H8,1483488030,70.0,0
duxu1000009,华AT75H8,1483490250,83.0,0
duxu1000009,华AT75H8,1483491167,63.0,0
duxu1000009,华AT75H8,1483493076,120.0,0
duxu1000009,华AT75H8,1483499600,99.0,0
duxu1000009,华AT75H8,1483499830,84.0,0
duxu1000009,华AT75H8,1483500770,106.0,0
duxu1000009,华AT75H8,1483501920,69.0,0
duxu1000009,华AT75H8,1483505650,84.0,0
duxu1000009,华AT75H8,1483505880,88.0,0
duxu1000009,华AT75H8,1483511310,65.0,0
duxu1000009,华AT75H8,1483511954,128.0,1
duxu1000009,华AT75H8,1483513010,98.0,0
duxu1000009,华AT75H8,1483513390,107.0,0
duxu1000009,华AT75H8,1483513640,96.0,0
duxu1000009,华AT75H8,1483514080,97.0,0
duxu1000009,华AT75H8,1483515750,66.0,0
duxu1000009,华AT75H8,1483460000,80.0,0
duxu1000009,华AT75H8,1483460030,72.0,0
duxu1000009,华AT75H8,1483465410,105.0,0
duxu1000009,华AT75H8,1483467010,104.0,0
duxu1000009,华AT75H8,1483470200,118.0,0
duxu1000009,华AT75H8,1483470227,138.0,0
duxu1000009,华AT75H8,1483472970,107.0,0
duxu1000009,华AT75H8,1483474150,64.0,0
duxu1000009,华AT75H8,1483476040,113.0,0
duxu1000009,华AT75H8,1483478040,84.0,0
duxu1000009,华AT75H8,1483479230,101.0,0
duxu1000009,华AT75H8,1483480160,87.0,0
duxu1000009,华AT75H8,1483480850,87.5,0
duxu1000009,华AT75H8,1483482230,134.0,0
duxu1000009,华AT75H8,1483482670,74.0,0
duxu1000009,华AT75H8,1483483010,102.5,0
duxu1000009,华AT75H8,1483483490,131.0,0
duxu1000009,华AT75H8,1483483920,89.0,0
duxu1000009,华AT75H8,1483484596,131.0,1
duxu1000009,华AT75H8,1483484880,65.0,0
duxu1000009,华AT75H8,1483485260,109.0,0
duxu1000009,华AT75H8,1483485440,83.0,0
duxu1000009,华AT75H8,1483488010,100.0,0
duxu1000009,华AT75H8,1483488990,110.0,0
duxu1000009,华AT75H8,1483491160,89.0,0
duxu1000009,华AT75H8,1483491680,98.0,0
duxu1000009,华AT75H8,1483492357,130.0,0
duxu1000009,华AT75H8,1483496933,101.0,0
duxu1000009,华AT75H8,1483498210,73.0,0
duxu1000009,华AT75H8,1483498310,108.0,0
duxu1000009,华AT75H8,1483501290,119.0,0
duxu1000009,华AT75H8,1483501680,117.0,0
duxu1000009,华AT75H8,1483504500,107.0,0
duxu1000009,华AT75H8,1483509880,63.0,0
duxu1000009,华AT75H8,1483510870,63.0,0
duxu1000009,华AT75H8,1483515110,91.0,0
duxu1000009,华AT75H8,1483515880,99.0,0
duxu1000009,华AT75H8,1483516660,97.0,0
duxu1000009,华AT75H8,1483459860,68.0,0
duxu1000009,华AT75H8,1483461668,125.0,1
duxu1000009,华AT75H8,1483463137,124.66666666666667,0
duxu1000009,华AT75H8,1483463390,61.0,0
duxu1000009,华AT75H8,1483464540,65.0,0
duxu1000009,华AT75H8,1483465320,107.0,0
duxu1000009,华AT75H8,1483466270,94.0,0
duxu1000009,华AT75H8,1483466610,94.0,0
duxu1000009,华AT75H8,1483468265,147.0,1
duxu1000009,华AT75H8,1483473261,139.0,1
duxu1000009,华AT75H8,1483477320,113.0,0
duxu1000009,华AT75H8,1483477590,92.0,0
duxu1000009,华AT75H8,1483479320,83.0,0
duxu1000009,华AT75H8,1483485520,99.0,0
duxu1000009,华AT75H8,1483486960,106.0,0
duxu1000009,华AT75H8,1483488060,116.0,0
duxu1000009,华AT75H8,1483488220,102.0,0
duxu1000009,华AT75H8,1483488430,95.0,0
duxu1000009,华AT75H8,1483489170,143.0,0
duxu1000009,华AT75H8,1483490596,139.0,1
duxu1000009,华AT75H8,1483491780,87.0,0
duxu1000009,华AT75H8,1483491920,81.0,0
duxu1000009,华AT75H8,1483492330,129.0,0
duxu1000009,华AT75H8,1483494590,84.0,0
duxu1000009,华AT75H8,1483497680,125.0,0
duxu1000009,华AT75H8,1483499310,75.0,0
duxu1000009,华AT75H8,1483502630,94.0,0
duxu1000009,华AT75H8,1483504730,104.0,0
duxu1000009,华AT75H8,1483506490,88.0,0
duxu1000009,华AT75H8,1483507250,62.0,0
duxu1000009,华AT75H8,1483509370,102.0,0
duxu1000009,华AT75H8,1483510490,68.0,0
duxu1000009,华AT75H8,1483512668,129.0,1
duxu1000009,华AT75H8,1483516320,108.0,0
duxu1000009,华AT75H8,1483516640,102.0,0
duxu1000009,华AT75H8,1483461590,140.0,0
duxu1000009,华AT75H8,1483462963,7.0,0
duxu1000009,华AT75H8,1483464740,83.0,0
duxu1000009,华AT75H8,1483466059,130.5,0
duxu1000009,华AT75H8,1483467154,71.0,0
duxu1000009,华AT75H8,1483468230,67.0,0
duxu1000009,华AT75H8,1483468670,67.0,0
duxu1000009,华AT75H8,1483469180,75.0,0
duxu1000009,华AT75H8,1483476510,80.0,0
duxu1000009,华AT75H8,1483476750,79.0,0
duxu1000009,华AT75H8,1483477580,97.0,0
duxu1000009,华AT75H8,1483478060,107.0,0
duxu1000009,华AT75H8,1483479960,134.0,0
duxu1000009,华AT75H8,1483481490,84.0,0
duxu1000009,华AT75H8,1483483080,92.0,0
duxu1000009,华AT75H8,1483488900,90.0,0
duxu1000009,华AT75H8,1483490320,83.0,0
duxu1000009,华AT75H8,1483490768,120.0,0
duxu1000009,华AT75H8,1483492810,112.0,0
duxu1000009,华AT75H8,1483495260,100.0,0
duxu1000009,华AT75H8,1483496328,74.0,0
duxu1000009,华AT75H8,1483497860,141.0,0
duxu1000009,华AT75H8,1483498170,105.0,0
duxu1000009,华AT75H8,1483499910,112.0,0
duxu1000009,华AT75H8,1483503060,96.0,0
duxu1000009,华AT75H8,1483504001,123.0,1
duxu1000009,华AT75H8,1483511380,94.0,0
duxu1000009,华AT75H8,1483512330,78.0,0
duxu1000009,华AT75H8,1483512590,148.0,0
duxu1000009,华AT75H8,1483513160,71.0,0
duxu1000009,华AT75H8,1483513430,91.0,0
duxu1000009,华AT75H8,1483462120,117.0,0
duxu1000009,华AT75H8,1483464490,61.0,0
duxu1000009,华AT75H8,1483465600,106.0,0
duxu1000009,华AT75H8,1483467470,86.0,0
duxu1000009,华AT75H8,1483468936,120.0,0
duxu1000009,华AT75H8,1483470740,110.0,0
duxu1000009,华AT75H8,1483473600,82.0,0
duxu1000009,华AT75H8,1483474776,130.0,1
duxu1000009,华AT75H8,1483475490,86.0,0
duxu1000009,华AT75H8,1483475980,97.0,0
duxu1000009,华AT75H8,1483477920,90.0,0
duxu1000009,华AT75H8,1483480888,103.0,0
duxu1000009,华AT75H8,1483483580,96.0,0
duxu1000009,华AT75H8,1483486280,99.0,0
duxu1000009,华AT75H8,1483486388,88.0,0
duxu1000009,华AT75H8,1483487014,129.0,1
duxu1000009,华AT75H8,1483488481,3.0,0
duxu1000009,华AT75H8,1483489800,83.0,0
duxu1000009,华AT75H8,1483497950,82.0,0
duxu1000009,华AT75H8,1483498330,78.0,0
duxu1000009,华AT75H8,1483498870,68.0,0
duxu1000009,华AT75H8,1483498990,72.0,0
duxu1000009,华AT75H8,1483501010,78.0,0
duxu1000009,华AT75H8,1483501820,87.0,0
duxu1000009,华AT75H8,1483503200,120.0,0
duxu1000009,华AT75H8,1483503540,78.0,0
duxu1000009,华AT75H8,1483503640,78.0,0
duxu1000009,华AT75H8,1483509460,72.0,0
duxu1000009,华AT75H8,1483510430,117.0,0
duxu1000009,华AT75H8,1483510830,69.0,0
duxu1000009,华AT75H8,1483511289,67.0,0
duxu1000009,华AT75H8,1483513059,63.0,0
duxu1000009,华AT75H8,1483459610,61.0,0
duxu1000009,华AT75H8,1483461350,125.0,0
duxu1000009,华AT75H8,1483462040,81.0,0
duxu1000009,华AT75H8,1483462500,65.0,0
duxu1000009,华AT75H8,1483465020,74.0,0
duxu1000009,华AT75H8,1483466640,91.0,0
duxu1000009,华AT75H8,1483469560,2.0,0
duxu1000009,华AT75H8,1483470390,84.0,0
duxu1000009,华AT75H8,1483470840,79.0,0
duxu1000009,华AT75H8,1483471110,90.0,0
duxu1000009,华AT75H8,1483472790,61.0,0
duxu1000009,华AT75H8,1483473260,89.0,0
duxu1000009,华AT75H8,1483475380,85.0,0
duxu1000009,华AT75H8,1483475875,120.0,0
duxu1000009,华AT75H8,1483477070,85.0,0
duxu1000009,华AT75H8,1483478390,82.0,0
duxu1000009,华AT75H8,1483479240,104.0,0
duxu1000009,华AT75H8,1483480210,79.0,0
duxu1000009,华AT75H8,1483480712,1.0,0
duxu1000009,华AT75H8,1483484440,139.0,0
duxu1000009,华AT75H8,1483484920,97.0,0
duxu1000009,华AT75H8,1483485593,120.0,0
duxu1000009,华AT75H8,1483486060,112.0,0
duxu1000009,华AT75H8,1483489540,98.0,0
duxu1000009,华AT75H8,1483490077,128.5,1
duxu1000009,华AT75H8,1483491558,60.0,0
duxu1000009,华AT75H8,1483492300,147.0,0
duxu1000009,华AT75H8,1483492550,84.0,0
duxu1000009,华AT75H8,1483495890,88.0,0
duxu1000009,华AT75H8,1483496140,115.0,0
duxu1000009,华AT75H8,1483497060,119.0,0
duxu1000009,华AT75H8,1483497455,130.0,0
duxu1000009,华AT75H8,1483497854,122.0,1
duxu1000009,华AT75H8,1483498068,8.0,0
duxu1000009,华AT75H8,1483501850,91.0,0
duxu1000009,华AT75H8,1483505470,112.0,0
duxu1000009,华AT75H8,1483507240,113.0,0
duxu1000009,华AT75H8,1483510910,63.0,0
duxu1000009,华AT75H8,1483512440,55.5,0
duxu1000009,华AT75H8,1483513660,105.0,0
duxu1000009,华AT75H8,1483513800,99.0,0
duxu1000009,华AT75H8,1483514621,141.0,1
duxu1000009,华AT75H8,1483515560,63.0,0
duxu1000009,华AT75H8,1483516730,90.0,0
duxu1000009,华AT75H8,1483459519,99.5,0
duxu1000009,华AT75H8,1483462030,116.0,0
duxu1000009,华AT75H8,1483462770,95.0,0
duxu1000009,华AT75H8,1483466560,70.0,0
duxu1000009,华AT75H8,1483467720,75.0,0
duxu1000009,华AT75H8,1483467730,87.0,0
duxu1000009,华AT75H8,1483469330,84.0,0
duxu1000009,华AT75H8,1483470970,81.0,0
duxu1000009,华AT75H8,1483471950,81.0,0
duxu1000009,华AT75H8,1483473130,77.0,0
duxu1000009,华AT75H8,1483473950,98.0,0
duxu1000009,华AT75H8,1483474300,61.0,0
duxu1000009,华AT75H8,1483478660,117.0,0
duxu1000009,华AT75H8,1483480655,120.0,0
duxu1000009,华AT75H8,1483481200,68.0,0
duxu1000009,华AT75H8,1483482280,76.0,0
duxu1000009,华AT75H8,1483482310,61.0,0
duxu1000009,华AT75H8,1483484151,120.0,0
duxu1000009,华AT75H8,1483485500,103.0,0
duxu1000009,华AT75H8,1483485540,69.0,0
duxu1000009,华AT75H8,1483487505,65.0,0
duxu1000009,华AT75H8,1483487510,110.0,0
duxu1000009,华AT75H8,1483489230,85.0,0
duxu1000009,华AT75H8,1483492760,63.0,0
duxu1000009,华AT75H8,1483493940,132.0,0
duxu1000009,华AT75H8,1483497590,123.0,0
duxu1000009,华AT75H8,1483497700,64.0,0
duxu1000009,华AT75H8,1483498897,76.0,0
duxu1000009,华AT75H8,1483499320,77.0,0
duxu1000009,华AT75H8,1483502240,85.0,0
duxu1000009,华AT75H8,1483506113,94.0,0
duxu1000009,华AT75H8,1483506594,100.0,0
duxu1000009,华AT75H8,1483508690,106.0,0
duxu1000009,华AT75H8,1483510625,120.0,0
duxu1000009,华AT75H8,1483510970,109.0,0
duxu1000009,华AT75H8,1483511050,95.0,0
duxu1000009,华AT75H8,1483512387,118.0,0
duxu1000009,华AT75H8,1483514700,115.0,0
duxu1000009,华AT75H8,1483514810,71.0,0
duxu1000009,华AT75H8,1483460100,98.0,0
duxu1000009,华AT75H8,1483460480,91.0,0
duxu1000009,华AT75H8,1483460840,111.0,0
duxu1000009,华AT75H8,1483461340,143.0,0
duxu1000009,华AT75H8,1483462065,120.0,0
duxu1000009,华AT75H8,1483463760,135.0,0
duxu1000009,华AT75H8,1483466220,65.0,0
duxu1000009,华AT75H8,1483467087,136.0,1
duxu1000009,华AT75H8,1483470810,119.0,0
duxu1000009,华AT75H8,1483472450,82.0,0
duxu1000009,华AT75H8,1483473980,114.0,0
duxu1000009,华AT75H8,1483475230,93.0,0
duxu1000009,华AT75H8,1483475710,60.0,0
duxu1000009,华AT75H8,1483478840,0.0,0
duxu1000009,华AT75H8,1483480780,113.0,0
duxu1000009,华AT75H8,1483481900,72.0,0
duxu1000009,华AT75H8,1483484750,115.0,0
duxu1000009,华AT75H8,1483485890,62.0,0
duxu1000009,华AT75H8,1483488090,94.0,0
duxu1000009,华AT75H8,1483493180,79.0,0
duxu1000009,华AT75H8,1483493870,68.0,0
duxu1000009,华AT75H8,1483494860,62.0,0
duxu1000009,华AT75H8,1483498590,66.0,0
duxu1000009,华AT75H8,1483499290,116.0,0
duxu1000009,华AT75H8,1483501650,60.0,0
duxu1000009,华AT75H8,1483506120,103.0,0
duxu1000009,华AT75H8,1483507080,119.0,0
duxu1000009,华AT75H8,1483507120,103.0,0
duxu1000009,华AT75H8,1483509180,102.0,0
duxu1000009,华AT75H8,1483512220,109.5,0
duxu1000009,华AT75H8,1483513520,83.0,0
duxu1000009,华AT75H8,1483514520,84.0,0
duxu1000009,华AT75H8,1483515170,77.0,0
duxu1000009,华AT75H8,1483516090,104.0,0
duxu1000009,华AT75H8,1483462960,77.0,0
duxu1000009,华AT75H8,1483469370,74.0,0
duxu1000009,华AT75H8,1483470920,82.0,0
duxu1000009,华AT75H8,1483471060,75.0,0
duxu1000009,华AT75H8,1483471660,130.0,0
duxu1000009,华AT75H8,1483471774,120.0,0
duxu1000009,华AT75H8,1483472280,100.0,0
duxu1000009,华AT75H8,1483472290,109.0,0
duxu1000009,华AT75H8,1483473390,107.0,0
duxu1000009,华AT75H8,1483473680,117.0,0
duxu1000009,华AT75H8,1483474640,101.0,0
duxu1000009,华AT75H8,1483475790,115.0,0
duxu1000009,华AT75H8,1483476295,144.0,1
duxu1000009,华AT75H8,1483476991,0.0,0
duxu1000009,华AT75H8,1483477550,72.0,0
duxu1000009,华AT75H8,1483477820,90.0,0
duxu1000009,华AT75H8,1483480575,126.0,1
duxu1000009,华AT75H8,1483482050,75.0,0
duxu1000009,华AT75H8,1483483299,120.0,0
duxu1000009,华AT75H8,1483484871,120.0,0
duxu1000009,华AT75H8,1483484916,101.0,0
duxu1000009,华AT75H8,1483486550,70.0,0
duxu1000009,华AT75H8,1483490340,88.0,0
duxu1000009,华AT75H8,1483491460,72.0,0
duxu1000009,华AT75H8,1483494490,94.0,0
duxu1000009,华AT75H8,1483496850,68.0,0
duxu1000009,华AT75H8,1483497210,116.0,0
duxu1000009,华AT75H8,1483497570,106.0,0
duxu1000009,华AT75H8,1483498000,82.0,0
duxu1000009,华AT75H8,1483498157,0.0,0
duxu1000009,华AT75H8,1483501470,94.0,0
duxu1000009,华AT75H8,1483501950,66.0,0
duxu1000009,华AT75H8,1483502170,67.0,0
duxu1000009,华AT75H8,1483504378,120.0,0
duxu1000009,华AT75H8,1483504600,65.0,0
duxu1000009,华AT75H8,1483505980,88.0,0
duxu1000009,华AT75H8,1483506070,97.0,0
duxu1000009,华AT75H8,1483507040,118.0,0
duxu1000009,华AT75H8,1483507740,86.0,0
duxu1000009,华AT75H8,1483508230,119.0,0
duxu1000009,华AT75H8,1483508710,83.0,0
duxu1000009,华AT75H8,1483511450,85.0,0
duxu1000009,华AT75H8,1483513318,142.0,1
duxu1000009,华AT75H8,1483515356,120.0,1
duxu1000009,华AT75H8,1483459628,120.0,0
duxu1000009,华AT75H8,1483466505,80.0,0
duxu1000009,华AT75H8,1483469436,120.0,0
duxu1000009,华AT75H8,1483472130,97.0,0
duxu1000009,华AT75H8,1483474425,115.0,0
duxu1000009,华AT75H8,1483474570,93.0,0
duxu1000009,华AT75H8,1483478179,127.5,0
duxu1000009,华AT75H8,1483480490,74.0,0
duxu1000009,华AT75H8,1483481080,127.66666666666667,0
duxu1000009,华AT75H8,1483482860,74.0,0
duxu1000009,华AT75H8,1483483520,102.0,0
duxu1000009,华AT75H8,1483485330,110.0,0
duxu1000009,华AT75H8,1483486630,107.0,0
duxu1000009,华AT75H8,1483486940,111.0,0
duxu1000009,华AT75H8,1483489010,66.0,0
duxu1000009,华AT75H8,1483489500,106.0,0
duxu1000009,华AT75H8,1483489910,116.0,0
duxu1000009,华AT75H8,1483491700,109.0,0
duxu1000009,华AT75H8,1483492230,133.0,0
duxu1000009,华AT75H8,1483492880,110.0,0
duxu1000009,华AT75H8,1483493155,97.5,0
duxu1000009,华AT75H8,1483493697,1.0,1
duxu1000009,华AT75H8,1483494120,117.0,0
duxu1000009,华AT75H8,1483495750,97.0,0
duxu1000009,华AT75H8,1483496825,126.0,1
duxu1000009,华AT75H8,1483497413,133.0,1
duxu1000009,华AT75H8,1483502580,123.0,0
duxu1000009,华AT75H8,1483504290,113.0,0
duxu1000009,华AT75H8,1483504610,68.0,0
duxu1000009,华AT75H8,1483504880,118.0,0
duxu1000009,华AT75H8,1483506228,120.0,0
duxu1000009,华AT75H8,1483507030,69.0,0
duxu1000009,华AT75H8,1483508500,74.0,0
duxu1000009,华AT75H8,1483508696,92.0,0
duxu1000009,华AT75H8,1483510080,60.0,0
duxu1000009,华AT75H8,1483511859,118.0,0
duxu1000009,华AT75H8,1483512150,78.0,0
duxu1000009,华AT75H8,1483516390,67.0,0
duxu1000009,华AT75H8,1483459540,111.0,0
duxu1000009,华AT75H8,1483460381,8.0,0
duxu1000009,华AT75H8,1483462460,87.0,0
duxu1000009,华AT75H8,1483466070,60.0,0
duxu1000009,华AT75H8,1483467440,64.0,0
duxu1000009,华AT75H8,1483468299,120.0,0
duxu1000009,华AT75H8,1483470224,133.0,1
duxu1000009,华AT75H8,1483470229,120.0,0
duxu1000009,华AT75H8,1483470590,97.0,0
duxu1000009,华AT75H8,1483472880,81.0,0
duxu1000009,华AT75H8,1483474869,120.0,0
duxu1000009,华AT75H8,1483475920,107.0,0
duxu1000009,华AT75H8,1483476150,92.0,0
duxu1000009,华AT75H8,1483478710,61.0,0
duxu1000009,华AT75H8,1483479060,95.0,0
duxu1000009,华AT75H8,1483480240,98.0,0
duxu1000009,华AT75H8,1483481320,97.0,0
duxu1000009,华AT75H8,1483486383,105.5,0
duxu1000009,华AT75H8,1483486750,80.0,0
duxu1000009,华AT75H8,1483491300,113.0,0
duxu1000009,华AT75H8,1483495550,108.0,0
duxu1000009,华AT75H8,1483497760,80.0,0
duxu1000009,华AT75H8,1483497940,60.0,0
duxu1000009,华AT75H8,1483498970,82.0,0
duxu1000009,华AT75H8,1483503550,69.0,0
duxu1000009,华AT75H8,1483506330,77.0,0
duxu1000009,华AT75H8,1483506630,99.0,0
duxu1000009,华AT75H8,1483506980,61.0,0
duxu1000009,华AT75H8,1483510325,120.0,0
duxu1000009,华AT75H8,1483512200,103.0,0
duxu1000009,华AT75H8,1483460270,119.0,0
duxu1000009,华AT75H8,1483460860,67.0,0
duxu1000009,华AT75H8,1483462090,119.0,0
duxu1000009,华AT75H8,1483462331,139.0,1
duxu1000009,华AT75H8,1483462570,109.0,0
duxu1000009,华AT75H8,1483463410,78.0,0
duxu1000009,华AT75H8,1483465198,74.0,0
duxu1000009,华AT75H8,1483465550,102.0,0
duxu1000009,华AT75H8,1483466740,136.0,0
duxu1000009,华AT75H8,1483469080,108.0,0
duxu1000009,华AT75H8,1483472020,64.0,0
duxu1000009,华AT75H8,1483467230,96.0,0
duxu1000009,华AT75H8,1483476160,102.0,0
duxu1000009,华AT75H8,1483476690,4.5,0
duxu1000009,华AT75H8,1483477450,66.0,0
duxu1000009,华AT75H8,1483477555,104.0,0
duxu1000009,华AT75H8,1483482200,131.0,0
