driverID,carPlateNumber,unix_Time,AverageSpeed,OverspeedIncident
hanhui1000002,华AZI419,1483392400,110.0,0
hanhui1000002,华AZI419,1483398380,82.0,0
hanhui1000002,华AZI419,1483403250,114.0,0
hanhui1000002,华AZI419,1484070930,109.0,0
hanhui1000002,华AZI419,1484087930,80.0,0
hanhui1000002,华AZI419,1484093510,88.0,0
hanhui1000002,华AZI419,1484094350,72.0,0
hanhui1000002,华AZI419,1484099830,85.0,0
hanhui1000002,华AZI419,1483390370,111.0,0
hanhui1000002,华AZI419,1484091800,114.0,0
hanhui1000002,华AZI419,1484091900,115.0,0
hanhui1000002,华AZI419,1484092134,124.0,1
hanhui1000002,华AZI419,1484097420,72.0,0
hanhui1000002,华AZI419,1484119450,66.0,0
hanhui1000002,华AZI419,1483394900,76.0,0
hanhui1000002,华AZI419,1483399014,78.0,0
hanhui1000002,华AZI419,1484075220,76.0,0
hanhui1000002,华AZI419,1484085150,77.0,0
hanhui1000002,华AZI419,1484085970,82.5,0
hanhui1000002,华AZI419,1484098080,86.0,0
hanhui1000002,华AZI419,1484100800,76.0,0
hanhui1000002,华AZI419,1484105600,113.0,0
hanhui1000002,华AZI419,1484111160,108.0,0
hanhui1000002,华AZI419,1484113840,115.0,0
hanhui1000002,华AZI419,1484114260,63.0,0
hanhui1000002,华AZI419,1484117320,68.0,0
hanhui1000002,华AZI419,1483382140,86.0,0
hanhui1000002,华AZI419,1483382480,116.0,0
hanhui1000002,华AZI419,1483394180,82.0,0
hanhui1000002,华AZI419,1483394225,9.0,0
hanhui1000002,华AZI419,1483398900,65.0,0
hanhui1000002,华AZI419,1483401530,98.0,0
hanhui1000002,华AZI419,1484068680,116.0,0
hanhui1000002,华AZI419,1484069650,118.0,0
hanhui1000002,华AZI419,1484073854,11.0,0
hanhui1000002,华AZI419,1484078580,133.0,0
hanhui1000002,华AZI419,1484080920,62.0,0
hanhui1000002,华AZI419,1484092160,61.0,0
hanhui1000002,华AZI419,1484094960,76.0,0
hanhui1000002,华AZI419,1484108980,122.0,0
hanhui1000002,华AZI419,1484109550,75.0,0
hanhui1000002,华AZI419,1484111817,120.0,0
hanhui1000002,华AZI419,1484112398,120.0,0
hanhui1000002,华AZI419,1483372867,115.0,0
hanhui1000002,华AZI419,1483376600,115.0,0
hanhui1000002,华AZI419,1483380350,83.0,0
hanhui1000002,华AZI419,1483382010,100.0,0
hanhui1000002,华AZI419,1483388990,86.0,0
hanhui1000002,华AZI419,1483394030,71.0,0
hanhui1000002,华AZI419,1484079186,117.0,0
hanhui1000002,华AZI419,1484079370,81.0,0
hanhui1000002,华AZI419,1484087900,70.0,0
hanhui1000002,华AZI419,1484089230,110.5,0
hanhui1000002,华AZI419,1484091760,109.0,0
hanhui1000002,华AZI419,1484110094,120.0,0
hanhui1000002,华AZI419,1483374650,95.0,0
hanhui1000002,华AZI419,1483376530,87.0,0
hanhui1000002,华AZI419,1483376860,144.0,0
hanhui1000002,华AZI419,1483389933,8.0,0
hanhui1000002,华AZI419,1483392680,111.0,0
hanhui1000002,华AZI419,1483393350,60.0,0
hanhui1000002,华AZI419,1483397360,92.0,0
hanhui1000002,华AZI419,1484070435,120.0,0
hanhui1000002,华AZI419,1484072560,110.0,0
hanhui1000002,华AZI419,1484075080,109.0,0
hanhui1000002,华AZI419,1484087340,77.0,0
hanhui1000002,华AZI419,1484105270,109.0,0
hanhui1000002,华AZI419,1484113030,87.0,0
hanhui1000002,华AZI419,1484119050,98.0,0
hanhui1000002,华AZI419,1484119296,149.0,1
hanhui1000002,华AZI419,1483377799,90.0,0
hanhui1000002,华AZI419,1483385280,91.0,0
hanhui1000002,华AZI419,1483392670,98.0,0
hanhui1000002,华AZI419,1483405809,116.0,0
hanhui1000002,华AZI419,1484090650,107.0,0
hanhui1000002,华AZI419,1484097330,100.0,0
hanhui1000002,华AZI419,1484102030,61.0,0
hanhui1000002,华AZI419,1484103820,82.0,0
hanhui1000002,华AZI419,1484110800,113.0,0
hanhui1000002,华AZI419,1484113351,120.0,0
hanhui1000002,华AZI419,1484115190,79.0,0
hanhui1000002,华AZI419,1483377690,76.0,0
hanhui1000002,华AZI419,1483385120,81.0,0
hanhui1000002,华AZI419,1483396620,119.0,0
hanhui1000002,华AZI419,1484075900,143.0,0
hanhui1000002,华AZI419,1484091290,71.0,0
hanhui1000002,华AZI419,1484097700,84.0,0
hanhui1000002,华AZI419,1484099930,83.0,0
hanhui1000002,华AZI419,1484102642,71.0,0
hanhui1000002,华AZI419,1484111402,74.0,0
hanhui1000002,华AZI419,1484118290,86.0,0
hanhui1000002,华AZI419,1483399260,115.0,0
hanhui1000002,华AZI419,1484076100,76.0,0
hanhui1000002,华AZI419,1484083210,82.0,0
hanhui1000002,华AZI419,1484089010,99.0,0
hanhui1000002,华AZI419,1484092110,85.0,0
hanhui1000002,华AZI419,1484109540,83.0,0
hanhui1000002,华AZI419,1484109564,120.0,0
hanhui1000002,华AZI419,1484109720,88.0,0
hanhui1000002,华AZI419,1484110590,80.0,0
hanhui1000002,华AZI419,1483384238,2.0,0
hanhui1000002,华AZI419,1483392520,94.0,0
hanhui1000002,华AZI419,1483395640,71.0,0
hanhui1000002,华AZI419,1483396395,103.0,0
hanhui1000002,华AZI419,1483401270,77.0,0
hanhui1000002,华AZI419,1483404400,107.0,0
hanhui1000002,华AZI419,1484064470,80.0,0
hanhui1000002,华AZI419,1484084080,60.0,0
hanhui1000002,华AZI419,1484098890,73.0,0
hanhui1000002,华AZI419,1484103606,60.0,0
hanhui1000002,华AZI419,1484110200,73.0,0
hanhui1000002,华AZI419,1483377310,83.0,0
hanhui1000002,华AZI419,1483397136,129.0,1
hanhui1000002,华AZI419,1483398290,110.0,0
hanhui1000002,华AZI419,1483399120,93.0,0
hanhui1000002,华AZI419,1483402640,78.0,0
hanhui1000002,华AZI419,1483402990,64.0,0
hanhui1000002,华AZI419,1483404520,85.0,0
hanhui1000002,华AZI419,1484076690,61.0,0
hanhui1000002,华AZI419,1484088573,120.0,0
hanhui1000002,华AZI419,1484090940,92.0,0
hanhui1000002,华AZI419,1484094880,62.0,0
hanhui1000002,华AZI419,1484095950,115.0,0
hanhui1000002,华AZI419,1484099150,93.0,0
hanhui1000002,华AZI419,1484100350,70.0,0
hanhui1000002,华AZI419,1484102220,133.0,0
hanhui1000002,华AZI419,1484104972,5.0,0
hanhui1000002,华AZI419,1484105430,98.0,0
hanhui1000002,华AZI419,1484107340,77.0,0
hanhui1000002,华AZI419,1484113920,73.0,0
hanhui1000002,华AZI419,1484114830,91.0,0
hanhui1000002,华AZI419,1483373860,104.0,0
hanhui1000002,华AZI419,1483376550,96.0,0
hanhui1000002,华AZI419,1483381060,86.0,0
hanhui1000002,华AZI419,1483383870,84.0,0
hanhui1000002,华AZI419,1483392720,99.0,0
hanhui1000002,华AZI419,1483398534,120.0,1
hanhui1000002,华AZI419,1483400650,53.5,0
hanhui1000002,华AZI419,1484065838,77.0,0
hanhui1000002,华AZI419,1484067970,93.0,0
hanhui1000002,华AZI419,1484070990,99.0,0
hanhui1000002,华AZI419,1484075916,120.0,0
hanhui1000002,华AZI419,1484101360,94.0,0
hanhui1000002,华AZI419,1483373630,69.0,0
hanhui1000002,华AZI419,1483389210,109.0,0
hanhui1000002,华AZI419,1483396280,66.0,0
hanhui1000002,华AZI419,1483403160,66.0,0
hanhui1000002,华AZI419,1484074640,89.0,0
hanhui1000002,华AZI419,1484080690,130.0,0
hanhui1000002,华AZI419,1484095756,115.0,0
hanhui1000002,华AZI419,1484101480,117.0,0
hanhui1000002,华AZI419,1484101652,141.0,1
hanhui1000002,华AZI419,1483375510,88.0,0
hanhui1000002,华AZI419,1483389230,86.0,0
hanhui1000002,华AZI419,1483397030,104.0,0
hanhui1000002,华AZI419,1483398860,91.0,0
hanhui1000002,华AZI419,1483404040,89.0,0
hanhui1000002,华AZI419,1483405059,86.0,0
hanhui1000002,华AZI419,1483406957,120.0,0
hanhui1000002,华AZI419,1484076060,108.0,0
hanhui1000002,华AZI419,1484076470,117.0,0
hanhui1000002,华AZI419,1484087710,83.0,0
hanhui1000002,华AZI419,1484090770,115.0,0
hanhui1000002,华AZI419,1484090970,102.0,0
hanhui1000002,华AZI419,1484103260,101.0,0
hanhui1000002,华AZI419,1484108320,99.0,0
hanhui1000002,华AZI419,1484117240,65.0,0
hanhui1000002,华AZI419,1483373300,63.0,0
hanhui1000002,华AZI419,1483386604,100.0,0
hanhui1000002,华AZI419,1483386650,137.0,0
hanhui1000002,华AZI419,1484066610,149.0,0
hanhui1000002,华AZI419,1484078563,62.0,0
hanhui1000002,华AZI419,1484089725,126.0,1
hanhui1000002,华AZI419,1484095360,98.0,0
hanhui1000002,华AZI419,1484111620,82.0,0
hanhui1000002,华AZI419,1484117620,100.0,0
hanhui1000002,华AZI419,1484118820,66.0,0
hanhui1000002,华AZI419,1483381310,126.0,0
hanhui1000002,华AZI419,1483382760,72.0,0
hanhui1000002,华AZI419,1483392880,141.0,0
hanhui1000002,华AZI419,1483404560,77.0,0
hanhui1000002,华AZI419,1483406977,66.0,0
hanhui1000002,华AZI419,1484064690,66.0,0
hanhui1000002,华AZI419,1484072907,103.0,0
hanhui1000002,华AZI419,1484087670,119.0,0
hanhui1000002,华AZI419,1484109310,68.0,0
hanhui1000002,华AZI419,1484109410,67.0,0
hanhui1000002,华AZI419,1483379330,93.0,0
hanhui1000002,华AZI419,1483391490,71.0,0
hanhui1000002,华AZI419,1483394170,88.0,0
hanhui1000002,华AZI419,1483398939,124.0,1
hanhui1000002,华AZI419,1483399970,69.0,0
hanhui1000002,华AZI419,1483400160,68.0,0
hanhui1000002,华AZI419,1484068010,68.0,0
hanhui1000002,华AZI419,1484078130,114.0,0
hanhui1000002,华AZI419,1484086220,89.0,0
hanhui1000002,华AZI419,1484106736,113.0,1
hanhui1000002,华AZI419,1484110970,136.0,0
hanhui1000002,华AZI419,1484111178,112.5,0
hanhui1000002,华AZI419,1484114215,83.0,0
hanhui1000002,华AZI419,1483377360,63.0,0
hanhui1000002,华AZI419,1484067250,113.0,0
hanhui1000002,华AZI419,1484067826,135.0,1
hanhui1000002,华AZI419,1484076130,101.0,0
hanhui1000002,华AZI419,1484078940,102.0,0
hanhui1000002,华AZI419,1484085760,111.0,0
hanhui1000002,华AZI419,1484092640,64.0,0
hanhui1000002,华AZI419,1484114090,135.0,0
hanhui1000002,华AZI419,1484114530,136.0,0
hanhui1000002,华AZI419,1483374990,99.0,0
hanhui1000002,华AZI419,1483388577,131.0,1
hanhui1000002,华AZI419,1483390600,63.0,0
hanhui1000002,华AZI419,1484077700,128.0,0
hanhui1000002,华AZI419,1484092945,123.0,1
hanhui1000002,华AZI419,1484103080,93.0,0
hanhui1000002,华AZI419,1484103720,103.0,0
hanhui1000002,华AZI419,1484113980,142.0,0
hanhui1000002,华AZI419,1483375170,114.0,0
hanhui1000002,华AZI419,1483389620,105.0,0
hanhui1000002,华AZI419,1483393370,79.0,0
hanhui1000002,华AZI419,1484077430,148.0,0
hanhui1000002,华AZI419,1484083280,91.0,0
hanhui1000002,华AZI419,1484086040,64.0,0
hanhui1000002,华AZI419,1484095630,90.0,0
hanhui1000002,华AZI419,1484099720,117.0,0
hanhui1000002,华AZI419,1484108440,83.0,0
hanhui1000002,华AZI419,1484110580,77.0,0
hanhui1000002,华AZI419,1484114170,72.0,0
hanhui1000002,华AZI419,1483383210,79.0,0
hanhui1000002,华AZI419,1483386007,74.0,0
hanhui1000002,华AZI419,1483396770,62.0,0
hanhui1000002,华AZI419,1484067110,121.0,0
hanhui1000002,华AZI419,1484086480,110.0,0
hanhui1000002,华AZI419,1484087040,94.0,0
hanhui1000002,华AZI419,1484098320,107.0,0
hanhui1000002,华AZI419,1484113923,61.0,0
hanhui1000002,华AZI419,1484115940,100.0,0
hanhui1000002,华AZI419,1484116610,85.0,0
hanhui1000002,华AZI419,1484117309,71.0,0
hanhui1000002,华AZI419,1483374820,110.0,0
hanhui1000002,华AZI419,1483383466,110.0,0
hanhui1000002,华AZI419,1483399506,122.5,1
hanhui1000002,华AZI419,1484082020,88.0,0
hanhui1000002,华AZI419,1484093540,94.0,0
hanhui1000002,华AZI419,1484097240,130.0,0
hanhui1000002,华AZI419,1484120360,89.0,0
hanhui1000002,华AZI419,1483373080,109.0,0
hanhui1000002,华AZI419,1483384290,82.0,0
hanhui1000002,华AZI419,1483385190,89.0,0
hanhui1000002,华AZI419,1483397111,120.0,1
hanhui1000002,华AZI419,1483398360,80.0,0
hanhui1000002,华AZI419,1483398540,124.0,0
hanhui1000002,华AZI419,1484066410,87.0,0
hanhui1000002,华AZI419,1484081010,106.0,0
hanhui1000002,华AZI419,1484089140,117.0,0
hanhui1000002,华AZI419,1484097830,107.0,0
hanhui1000002,华AZI419,1484102040,134.5,0
hanhui1000002,华AZI419,1484104480,118.0,0
hanhui1000002,华AZI419,1484109240,78.0,0
hanhui1000002,华AZI419,1483377540,60.0,0
hanhui1000002,华AZI419,1484064530,83.0,0
hanhui1000002,华AZI419,1484076400,72.0,0
hanhui1000002,华AZI419,1484080110,106.0,0
hanhui1000002,华AZI419,1484084460,108.0,0
hanhui1000002,华AZI419,1484095359,120.0,0
hanhui1000002,华AZI419,1484095550,112.0,0
hanhui1000002,华AZI419,1484099929,98.0,0
hanhui1000002,华AZI419,1484114220,106.0,0
hanhui1000002,华AZI419,1484115770,107.0,0
hanhui1000002,华AZI419,1484119330,94.0,0
hanhui1000002,华AZI419,1483389950,10.0,0
hanhui1000002,华AZI419,1483401750,78.0,0
hanhui1000002,华AZI419,1484067579,100.0,0
hanhui1000002,华AZI419,1484069216,120.0,0
hanhui1000002,华AZI419,1484074760,91.0,0
hanhui1000002,华AZI419,1484096690,103.0,0
hanhui1000002,华AZI419,1484098468,120.0,0
hanhui1000002,华AZI419,1484105030,106.0,0
hanhui1000002,华AZI419,1484105780,149.0,0
hanhui1000002,华AZI419,1484106040,83.0,0
hanhui1000002,华AZI419,1483388490,82.0,0
hanhui1000002,华AZI419,1483389450,73.0,0
hanhui1000002,华AZI419,1483394120,117.0,0
hanhui1000002,华AZI419,1483396716,137.0,1
hanhui1000002,华AZI419,1483401910,102.0,0
hanhui1000002,华AZI419,1483405020,68.0,0
hanhui1000002,华AZI419,1484075420,68.0,0
hanhui1000002,华AZI419,1484080185,129.0,0
hanhui1000002,华AZI419,1484089090,116.0,0
hanhui1000002,华AZI419,1484116670,120.0,0
hanhui1000002,华AZI419,1483379940,92.0,0
hanhui1000002,华AZI419,1483384900,60.0,0
hanhui1000002,华AZI419,1483391170,81.0,0
hanhui1000002,华AZI419,1483395080,63.0,0
hanhui1000002,华AZI419,1483399270,99.0,0
hanhui1000002,华AZI419,1484071880,84.0,0
hanhui1000002,华AZI419,1484100840,127.0,0
hanhui1000002,华AZI419,1484107040,143.0,0
hanhui1000002,华AZI419,1484110830,143.0,0
hanhui1000002,华AZI419,1484120170,75.0,0
hanhui1000002,华AZI419,1483379750,113.0,0
hanhui1000002,华AZI419,1483384970,79.0,0
hanhui1000002,华AZI419,1483389510,100.0,0
hanhui1000002,华AZI419,1483397880,108.0,0
hanhui1000002,华AZI419,1484077668,143.0,1
hanhui1000002,华AZI419,1484095500,117.0,0
hanhui1000002,华AZI419,1484098370,138.0,0
hanhui1000002,华AZI419,1484103200,82.0,0
hanhui1000002,华AZI419,1484105330,87.0,0
hanhui1000002,华AZI419,1483376071,130.5,1
hanhui1000002,华AZI419,1483380637,89.0,0
hanhui1000002,华AZI419,1483406490,75.0,0
hanhui1000002,华AZI419,1484067828,147.0,0
hanhui1000002,华AZI419,1484068440,65.0,0
hanhui1000002,华AZI419,1484075140,63.0,0
hanhui1000002,华AZI419,1484078230,86.0,0
hanhui1000002,华AZI419,1484099350,95.0,0
hanhui1000002,华AZI419,1484114539,120.0,0
hanhui1000002,华AZI419,1483375133,77.0,0
hanhui1000002,华AZI419,1483380140,83.0,0
hanhui1000002,华AZI419,1483393139,120.0,0
hanhui1000002,华AZI419,1483395360,110.0,0
hanhui1000002,华AZI419,1483395690,73.0,0
hanhui1000002,华AZI419,1483403120,106.0,0
hanhui1000002,华AZI419,1483406960,73.0,0
hanhui1000002,华AZI419,1484088760,103.0,0
hanhui1000002,华AZI419,1484112610,115.0,0
hanhui1000002,华AZI419,1483402590,61.0,0
hanhui1000002,华AZI419,1484064180,95.0,0
hanhui1000002,华AZI419,1484065890,70.0,0
hanhui1000002,华AZI419,1484076860,63.0,0
hanhui1000002,华AZI419,1484077120,86.0,0
hanhui1000002,华AZI419,1484077140,76.0,0
hanhui1000002,华AZI419,1484082440,112.0,0
hanhui1000002,华AZI419,1484082959,93.0,0
hanhui1000002,华AZI419,1484084260,78.0,0
hanhui1000002,华AZI419,1484084549,128.5,1
hanhui1000002,华AZI419,1484115729,120.0,0
hanhui1000002,华AZI419,1483373790,145.0,0
hanhui1000002,华AZI419,1483390810,92.0,0
hanhui1000002,华AZI419,1483395970,78.0,0
hanhui1000002,华AZI419,1483399498,126.0,1
hanhui1000002,华AZI419,1484071180,107.0,0
hanhui1000002,华AZI419,1484077840,79.0,0
hanhui1000002,华AZI419,1484082350,83.0,0
hanhui1000002,华AZI419,1484083420,96.0,0
hanhui1000002,华AZI419,1484086350,116.0,0
hanhui1000002,华AZI419,1484093810,72.0,0
hanhui1000002,华AZI419,1484099230,110.0,0
hanhui1000002,华AZI419,1484100760,129.0,0
hanhui1000002,华AZI419,1484101552,110.0,0
hanhui1000002,华AZI419,1484103910,99.0,0
hanhui1000002,华AZI419,1484108460,86.0,0
hanhui1000002,华AZI419,1484111580,87.0,0
hanhui1000002,华AZI419,1484115380,107.0,0
hanhui1000002,华AZI419,1484115720,128.0,0
hanhui1000002,华AZI419,1484119940,117.0,0
hanhui1000002,华AZI419,1483376127,68.0,0
hanhui1000002,华AZI419,1483378330,128.0,0
hanhui1000002,华AZI419,1483382250,80.0,0
hanhui1000002,华AZI419,1483386150,99.0,0
hanhui1000002,华AZI419,1483388645,120.0,0
hanhui1000002,华AZI419,1483388754,123.5,1
hanhui1000002,华AZI419,1483392964,118.0,0
hanhui1000002,华AZI419,1483402470,143.0,0
hanhui1000002,华AZI419,1483406930,115.0,0
hanhui1000002,华AZI419,1484089170,97.0,0
hanhui1000002,华AZI419,1484100370,124.0,0
hanhui1000002,华AZI419,1484113235,142.0,1
hanhui1000002,华AZI419,1483387727,120.0,0
hanhui1000002,华AZI419,1483392070,72.0,0
hanhui1000002,华AZI419,1483404620,94.0,0
hanhui1000002,华AZI419,1484070150,72.0,0
hanhui1000002,华AZI419,1484079304,8.0,0
hanhui1000002,华AZI419,1483379420,140.0,0
hanhui1000002,华AZI419,1483382085,144.0,1
hanhui1000002,华AZI419,1483382884,120.0,0
hanhui1000002,华AZI419,1483390200,79.0,0
hanhui1000002,华AZI419,1483390390,85.0,0
hanhui1000002,华AZI419,1483390610,102.0,0
hanhui1000002,华AZI419,1483394101,86.0,0
hanhui1000002,华AZI419,1483397761,144.0,1
hanhui1000002,华AZI419,1483398690,86.0,0
hanhui1000002,华AZI419,1483400600,94.0,0
hanhui1000002,华AZI419,1484074230,100.0,0
hanhui1000002,华AZI419,1484078650,64.0,0
hanhui1000002,华AZI419,1484087960,98.0,0
hanhui1000002,华AZI419,1484096520,113.0,0
hanhui1000002,华AZI419,1484119650,63.0,0
hanhui1000002,华AZI419,1483380290,101.0,0
hanhui1000002,华AZI419,1483398150,119.0,0
hanhui1000002,华AZI419,1484072970,89.0,0
hanhui1000002,华AZI419,1484075400,82.0,0
hanhui1000002,华AZI419,1484080320,77.0,0
hanhui1000002,华AZI419,1484081640,79.0,0
hanhui1000002,华AZI419,1484082690,88.0,0
hanhui1000002,华AZI419,1484093551,120.0,0
hanhui1000002,华AZI419,1484106910,113.0,0
hanhui1000002,华AZI419,1484109570,86.0,0
hanhui1000002,华AZI419,1484112680,94.0,0
hanhui1000002,华AZI419,1484115300,66.0,0
hanhui1000002,华AZI419,1484116271,108.0,0
hanhui1000002,华AZI419,1484117310,80.0,0
hanhui1000002,华AZI419,1484117780,136.0,0
hanhui1000002,华AZI419,1484118210,103.0,0
hanhui1000002,华AZI419,1484119600,76.0,0
hanhui1000002,华AZI419,1483386400,79.0,0
hanhui1000002,华AZI419,1483393260,81.0,0
hanhui1000002,华AZI419,1483397850,92.0,0
hanhui1000002,华AZI419,1483398760,73.0,0
hanhui1000002,华AZI419,1484064960,104.0,0
hanhui1000002,华AZI419,1484073150,93.0,0
hanhui1000002,华AZI419,1484074350,85.0,0
hanhui1000002,华AZI419,1484083520,111.0,0
hanhui1000002,华AZI419,1484084626,142.0,1
hanhui1000002,华AZI419,1484106189,124.0,1
hanhui1000002,华AZI419,1484117720,79.0,0
hanhui1000002,华AZI419,1483391340,90.0,0
hanhui1000002,华AZI419,1483393344,1.0,0
hanhui1000002,华AZI419,1484066090,106.0,0
hanhui1000002,华AZI419,1484073090,98.0,0
hanhui1000002,华AZI419,1484088770,80.0,0
hanhui1000002,华AZI419,1484090889,125.5,1
hanhui1000002,华AZI419,1484092910,114.0,0
hanhui1000002,华AZI419,1484111010,89.0,0
hanhui1000002,华AZI419,1484111530,133.0,0
hanhui1000002,华AZI419,1484118300,106.0,0
hanhui1000002,华AZI419,1484118493,102.0,0
hanhui1000002,华AZI419,1483388280,76.0,0
hanhui1000002,华AZI419,1483399900,141.0,0
hanhui1000002,华AZI419,1483400718,149.0,1
hanhui1000002,华AZI419,1483401010,83.5,0
hanhui1000002,华AZI419,1483404060,113.0,0
hanhui1000002,华AZI419,1483405490,80.0,0
hanhui1000002,华AZI419,1484067980,86.0,0
hanhui1000002,华AZI419,1484069660,99.0,0
hanhui1000002,华AZI419,1484075090,67.0,0
hanhui1000002,华AZI419,1484083583,141.0,1
hanhui1000002,华AZI419,1484088120,82.0,0
hanhui1000002,华AZI419,1484110620,65.0,0
hanhui1000002,华AZI419,1484119795,7.0,0
hanhui1000002,华AZI419,1483382730,88.0,0
hanhui1000002,华AZI419,1483400580,97.0,0
hanhui1000002,华AZI419,1483400680,83.0,0
hanhui1000002,华AZI419,1483406770,141.0,0
hanhui1000002,华AZI419,1484066215,128.0,1
hanhui1000002,华AZI419,1484066637,118.0,0
hanhui1000002,华AZI419,1484073780,95.0,0
hanhui1000002,华AZI419,1484083470,82.0,0
hanhui1000002,华AZI419,1484088000,64.0,0
hanhui1000002,华AZI419,1484090158,120.0,0
hanhui1000002,华AZI419,1484096220,119.0,0
hanhui1000002,华AZI419,1484104010,98.0,0
hanhui1000002,华AZI419,1484105910,71.0,0
hanhui1000002,华AZI419,1484110090,148.0,0
hanhui1000002,华AZI419,1484115580,62.0,0
hanhui1000002,华AZI419,1483383000,94.0,0
hanhui1000002,华AZI419,1483384093,149.0,1
hanhui1000002,华AZI419,1483384930,73.0,0
hanhui1000002,华AZI419,1483387570,74.0,0
